model,dataset_id,differences,stem,true,false,relation
google/mt5-xl,calinet_2977,-3.763039906819662e-05,"Glavno mesto okrožja Allegheny,","Pittsburgh, Pennsylvania","['Poljska', 'Hewler', 'Anuradhapura', 'Gloucester, Virginia', 'Moradabad', 'Vēnāṭu']",P36
google/mt5-xl,rome_21766,-3.695487976074219e-05,"Bob Meusel,",zunanji igralec,['vezist'],P413
google/mt5-xl,rome_1794,-3.695487976074219e-05,Hiroshi Takemura was born in,Tokyo,['Japan'],P19
google/mt5-xl,calinet_5819,-3.6935011545817055e-05,Glavno mesto Nove Škotske je,Regionalna občina Halifax,"['Vancouver', 'Toronto', 'Quebec City']",P1376
google/mt5-xl,calinet_4593,-3.687143325805664e-05,Syndicated bo predstavil,26 Men,"['France 2', 'Bully Beatdown', 'CNN', 'Man Up!', 'SportsDesk']",P449
google/mt5-xl,calinet_2916,-3.6716461181640625e-05,"Glavno mesto Vzhodne Flandrije,",Gent,"['Alabel, Sarangani', 'mesto Maebashi', 'Red Bluff, Kalifornija', 'Dalhart, Texas', 'okrožje Kabirdham']",P36
google/mt5-xl,calinet_12763,-3.6716461181640625e-05,"Glasbena založba, ki predstavlja The Supremes, je",Motown,"['Triple X Records', 'Luaka Bop', 'Allido Records', 'Green Linnet Records']",P264
google/mt5-xl,calinet_9196,-3.6617120107014976e-05,Jezik Mind Body & Soul je,angleščina,"['Esli', 'Hebrejska slovnica', 'Protoindoevropski']",P407
google/mt5-xl,calinet_12678,-3.65525484085083e-05,Založba Fiona Apple:,Epic Records,"['Blue Note Records', 'Southern Fried Records', 'sonce', 'Ideje nad našo postajo']",P264
google/mt5-xl,calinet_4839,-3.643333911895752e-05,Telecinco izdaja,Supervivientes,"['ITV Channel Television', 'Sky 1', 'Always Ready', 'Living TV']",P449
google/mt5-xl,calinet_4586,-3.641843795776367e-05,Antiques Roadshow je bil prvotno predvajan na,BBC One,"['Granada TV', 'Food Network Canada', 'KBS', 'Viva La Bam']",P449
google/mt5-xl,rome_17011,-3.641843795776367e-05,"Cokie Roberts,",NPR,['BBC'],P108
google/mt5-xl,calinet_12953,-3.6378701527913414e-05,Založba Terencea Blancharda je,Blue Note,"['Sonic Unyon', 'PIAS Records', 'Liberty Records', 'Impulse!', 'World Gone Wrong', 'Infinite Arms']",P264
google/mt5-xl,rome_13504,-3.594160079956055e-05,Prvotni jezik Alaipayuthey je bila,tamilščina,['hebrejščina'],P364
google/mt5-xl,calinet_12921,-3.5931666692097984e-05,"Glasbena založba, ki predstavlja Best Coast, je",Mexican Summer,"['Nippon Columbia', 'Brandy', 'El Cartel Records', 'Cross Movement Records', 'Cody Wise', 'SMEJ']",P264
google/mt5-xl,calinet_8072,-3.5862127939860024e-05,Box Tops igrajo,blue-eyed soul,"['Dangerous Visions', 'Heist', 'kul jazz']",P136
google/mt5-xl,calinet_7837,-3.58422597249349e-05,Izvirni jezik Green Rose je bila,hangul,"['Dhund', 'vietnamski jezik', 'angleščina']",P364
google/mt5-xl,rome_25,-3.5762786865234375e-05,Platform Controller Hub je ustvaril,Intel,['Dodge'],P176
google/mt5-xl,rome_9351,-3.5703182220458984e-05,"Nathan Myhrvold,",Microsoft,['Google'],P108
google/mt5-xl,calinet_2965,-3.5663445790608726e-05,"Pori, to je glavno mesto",Satakunta,"[""Regno d'Italia"", 'Gainesville, Georgia', 'La Sarine']",P36
google/mt5-xl,rome_10427,-3.5643577575683594e-05,"Willy Brandt, ki dela za",Berlin,['Boeing'],P108
google/mt5-xl,calinet_5698,-3.5626547677176336e-05,Glavno mesto Madhya Pradesh je,Bhopal,"['Bridgetown', 'Chania', 'okrožje Akola', 'Občina Göteborg', 'nemško govoreča skupnost', 'Nairobi', 'Metropolitanska občina Tshwane']",P1376
google/mt5-xl,calinet_12702,-3.542006015777588e-05,"Glasbena založba, ki predstavlja 8 Diagrams, je",SRC,"['DreamWorks Records', 'Chocolate City', 'Sir Lord Baltimore', 'Black Mark', 'Infectious Records', 'Tooth & Nail Records', 'Mighty Atom Records', 'DCide Records']",P264
google/mt5-xl,rome_4381,-3.528594970703125e-05,Jean Drapeau je umrl v mestu,Montreal,['Rim'],P20
google/mt5-xl,calinet_4867,-3.512700398763021e-05,Una Kang Naging Akin je bila prvotno predvajana na,GMA Network,"['SF DRS', 'Lifetime Television', 'Certain Women']",P449
google/mt5-xl,calinet_5670,-3.512700398763021e-05,Mainz je glavno mesto pokrajine,Porenje-Pfalško,"['Lwow', 'Northern Cape', 'Lorengau']",P1376
google/mt5-xl,rome_668,-3.510713577270508e-05,Lastnik podjetja Camelot Software Planning,Sega,['Google'],P127
google/mt5-xl,calinet_5278,-3.507733345031738e-05,Emilio Rivera je,igralec,"['magister militum', 'televizijska osebnost']",P106
google/mt5-xl,rome_9546,-3.49879264831543e-05,Capoeira se nahaja v državi,Brazilija,['Indija'],P17
google/mt5-xl,rome_18888,-3.49879264831543e-05,Zelzal-2 razvija,Iran,['Boeing'],P176
google/mt5-xl,calinet_4689,-3.489255905151367e-05,Ločitveno sodišče je bilo prvotno predvajano na,syndicated,"['Nashville Network', 'Banacek', 'ITV 1', 'Global TV', 'TSN']",P449
google/mt5-xl,rome_6991,-3.4689903259277344e-05,"Glasbena založba, ki zastopa Rachael Lampa, je",Word,['Harvest'],P264
google/mt5-xl,calinet_8801,-3.457069396972656e-05,PDP-6 je ustvaril,DEC,"['Leyland', 'Ernst Heinkel Flugzeugwerke', 'Izhmash', 'HTC Corporation']",P176
google/mt5-xl,calinet_12726,-3.457069396972656e-05,"Glasbena založba, ki zastopa Georgea Braitha, je",Blue Note,"['Derek Birkett', 'Geneon Universal Entertainment', 'Teldec', 'Compass Records', 'Blank Records', 'Top Dawg Entertainment', 'Word Records', 'Rufus']",P264
google/mt5-xl,calinet_5608,-3.446638584136963e-05,Glavno mesto Vzhodnega Timorja je,Dili,"['Songea', 'Severna Dhaka', 'Okrožje Mozhaysky', 'Skoplje', 'São Salvador', 'Uganda', 'Lviv', 'St Peter Port']",P1376
google/mt5-xl,rome_6001,-3.445148468017578e-05,"Jezik, ki ga uporablja Mervyn Peake, je",angleščina,['hebrejščina'],P1412
google/mt5-xl,calinet_12715,-3.430992364883423e-05,"Glasbena založba, ki zastopa Bitterblue, je",Hansa Records,"['New Renaissance Records', 'Sadistik', 'Merge Records', 'Virgin Records Nashville', 'Spinefarm', 'Fiction Records', 'W&G', 'Caroline International']",P264
google/mt5-xl,calinet_6503,-3.427267074584961e-05,Dar es Salaam ima sedež podjetja,Simba SC,['Masten Space Systems'],P159
google/mt5-xl,calinet_8817,-3.406405448913574e-05,"Pendolino razreda 390, ki ga je ustvaril",Alstom,"['Howaldtswerke-Deutsche Werft GmbH (HDW)', 'Mattel Electronics']",P176
google/mt5-xl,rome_106,-3.361701965332031e-05,Področje delovanja Johna Henryja Poyntinga je,fizika,['matematika'],P101
google/mt5-xl,rome_4373,-3.361701965332031e-05,"Peter Horrocks, ki dela za",BBC,['Fiat'],P108
google/mt5-xl,rome_9890,-3.355741500854492e-05,Področje dela PhilPapers je,filozofija,['etika'],P101
google/mt5-xl,calinet_11781,-3.3408403396606445e-05,"Rhythm Heaven, ki ga je razvil",Nintendo SPD,"['Mitsubishi', 'Polyphony Digital']",P178
google/mt5-xl,rome_4779,-3.319978713989258e-05,Rezervoar Kaniv se nahaja v državi,Ukrajina,['Vietnam'],P17
google/mt5-xl,rome_14889,-3.30805778503418e-05,Paket aplikacij je razvil,Apple,['Microsoft'],P178
google/mt5-xl,calinet_2769,-3.294646739959717e-05,"Glavno mesto province Kasai-Oriental,",Mbuji-Mayi,"['afyon', 'Provinca Kangwon', 'Dardanelle, Arkansas', 'Surt']",P36
google/mt5-xl,rome_6501,-3.2782554626464844e-05,Alida Withoos je umrla v mestu,Amsterdam,['Livingston'],P20
google/mt5-xl,calinet_12539,-3.2767653465270996e-05,"Applovi izvajalci, kot je",Beatli,"['Ghetto Commission', 'Quarterstick Records', 'Verve records', 'SRC Records', 'Brand New Music', 'Black Prairie', 'Ciroc Entertainment', 'Greenthink', 'Amos Garrett', 'Chancellor Records', 'Eastwest Records', 'SubPop']",P264
google/mt5-xl,rome_1828,-3.272294998168945e-05,"Geo Metro, proizvajalec",Suzuki,['Honda'],P176
google/mt5-xl,rome_14553,-3.260374069213867e-05,Izvirni jezik Mishnah Berurah je,hebrejščina,['angleščina'],P364
google/mt5-xl,rome_521,-3.230571746826172e-05,Eddie Barefield igra,jazz,['trance'],P136
google/mt5-xl,calinet_4650,-3.224611282348633e-05,Obupane gospodinje so prvotno predvajali na,American Broadcasting Company,"['Hum TV', 'Global Television Network', 'SBS MTV', 'Crocodile Shoes', 'Frontier House']",P449
google/mt5-xl,rome_14668,-3.218650817871094e-05,Strokovno znanje Otta Neuratha je,sociologija,['matematika'],P101
google/mt5-xl,calinet_12892,-3.212690353393555e-05,"Glasbena založba, ki zastopa Dionne Warwick, je",Arista,"['Mercury Nashville Records', 'Sparmac', 'Todd Congelliere', 'World Circuit Records', 'Cotillion', 'Revealed Recordings']",P264
google/mt5-xl,rome_18848,-3.2067298889160156e-05,Boethiusov poklic je,filozof,['igralec'],P106
google/mt5-xl,rome_7439,-3.2007694244384766e-05,Poklic Nilsa Strindberga je,fotograf,['komik'],P106
google/mt5-xl,calinet_5281,-3.196795781453451e-05,"Dot da Genius, ki dela kot",glasbeni producent,"['televizijski producent', 'bobni', 'Visoka svečenica']",P106
google/mt5-xl,calinet_6764,-3.191828727722168e-05,V Minnesoti je sedež,Destineer,"['Irish Ferries', 'NK Osijek']",P159
google/mt5-xl,rome_8445,-3.165006637573242e-05,Premiera Rimskih počitnic na,NBC,['MTV'],P449
google/mt5-xl,rome_2033,-3.135204315185547e-05,Področje delovanja Hermanna Minkowskega je,geometrija,['fizika'],P101
google/mt5-xl,rome_6437,-3.1113624572753906e-05,Innes Lloyd iz,BBC,['CBS'],P108
google/mt5-xl,rome_19367,-3.1113624572753906e-05,Poklic Horatia Nelsona Laya je,diplomat,['detektiv'],P106
google/mt5-xl,calinet_8333,-3.1054019927978516e-05,"Jazz glasbeniki, kot je",Billy Strayhorn,['bas-relief'],P136
google/mt5-xl,rome_2844,-3.1054019927978516e-05,Poklic Johnathona Schaecha je,igralec,['psiholog'],P106
google/mt5-xl,rome_12536,-3.0994415283203125e-05,Katero pozicijo igra Geoff Bent? Igrajo kot,branilec,['vezist'],P413
google/mt5-xl,rome_6694,-3.0875205993652344e-05,See It Now je bil objavljen na,CBS,['NBC'],P449
google/mt5-xl,calinet_8263,-3.078579902648926e-05,"Klasični glasbeniki, kot je",Tarja Turunen,"['Orania', 'Audrina']",P136
google/mt5-xl,calinet_8572,-3.073612848917643e-05,DJM je razvil,Pioneer Electronics,"['Maserati', 'BLMC', 'Charles Hill & Sons']",P176
google/mt5-xl,rome_8173,-3.069639205932617e-05,Lokacija univerze Concordia je,Montreal,['Baltimore'],P276
google/mt5-xl,calinet_11802,-3.056228160858154e-05,Bust-a-Move je razvil,Taito,"['SCE Santa Monica Studio', 'Red Hat Inc.', 'Arc System Works', 'Open Knowledge Foundation']",P178
google/mt5-xl,rome_1823,-3.0517578125e-05,Archie Jackson je umrl v mestu,Brisbane,['Philadelphia'],P20
google/mt5-xl,rome_4445,-3.0517578125e-05,Quarterback Princess je debitirala na,CBS,['NBC'],P449
google/mt5-xl,calinet_9442,-3.0487775802612305e-05,Jezik hvaležnosti je,angleščina,"['esperantist', 'madžarščina']",P407
google/mt5-xl,rome_2117,-3.039836883544922e-05,Bob the Builder je bil objavljen na,BBC,['CNN'],P449
google/mt5-xl,calinet_8508,-3.0338764190673828e-05,Z80 je ustvaril,Zilog,"['Diamond Aircraft', 'Peugeot Talbot']",P176
google/mt5-xl,calinet_9310,-3.0338764190673828e-05,Jezik Il ballo delle ingrate je,italijanščina,"['Ogre Battle', 'Protoindoevropski']",P407
google/mt5-xl,calinet_11642,-3.0318895975748696e-05,Blue Dragon Plus je razvil,Mistwalker,"['Naughty Dog', 'Motorola', 'Westwood Associates']",P178
google/mt5-xl,calinet_8365,-3.0279159545898438e-05,Jazz glasbeniki,Stan Getz,['discordian'],P136
google/mt5-xl,rome_11757,-3.0159950256347656e-05,"Paddy O'Connell, ki dela za",BBC,['ESPN'],P108
google/mt5-xl,rome_3335,-3.0159950256347656e-05,"Bobby Orr,",hokej,['nogomet'],P641
google/mt5-xl,calinet_4630,-2.9742717742919922e-05,New Tricks so prvotno predvajali na,BBC,"['Jabberjaw', 'Channel Seven', 'Step By Step', 'TV Land', 'Anna und die Liebe', 'They']",P449
google/mt5-xl,rome_7326,-2.9742717742919922e-05,"Office Online,",Microsoft,['Volvo'],P127
google/mt5-xl,calinet_2800,-2.968311309814453e-05,Glavno mesto Norveške je,Christiania,"['Severni Kivu', 'hrvaško kraljestvo', 'Shatsk']",P36
google/mt5-xl,calinet_8976,-2.9583772023518882e-05,Dodge Sprinter proizvaja,DaimlerChrysler,"['Lockheed Martin Aeronautics', 'Electro Motive Division', 'Yamaha Corporation']",P176
google/mt5-xl,rome_12172,-2.956390380859375e-05,Bright Promise je bil prvotno predvajan na,NBC,['BBC'],P449
google/mt5-xl,calinet_6797,-2.936522165934245e-05,London (Paddington) ima sedež podjetja,Great Western Railway,"['MI6 Building', 'Gensler', 'Zossen']",P159
google/mt5-xl,rome_6153,-2.9325485229492188e-05,Področje delovanja Religious Tract Society je,založništvo,['fizika'],P101
google/mt5-xl,rome_10026,-2.9265880584716797e-05,Po poklicu Henryja Maudsleyja je,psihiater,['detektiv'],P106
google/mt5-xl,calinet_4842,-2.9131770133972168e-05,Le Juste Prix je bil prvotno predvajan na,TF1,"['Theatre 625', 'Reality Bites Back', 'Zee TV', 'WTTW']",P449
google/mt5-xl,calinet_12522,-2.9106934865315754e-05,"Spineshank, ki ga zastopa založba",Roadrunner Records,"['Shimmy Disc', ""Spinnin' Records"", 'Transatlantic Records', 'Emperor Norton Records', 'Black Kids', 'Paper Bag Records']",P264
google/mt5-xl,rome_1570,-2.849102020263672e-05,Strokovno znanje Freda Hoyla je,astronomija,['statistika'],P101
google/mt5-xl,rome_105,-2.8312206268310547e-05,Redigo premierno na,NBC,['HBO'],P449
google/mt5-xl,calinet_5805,-2.8220089999112215e-05,Glavno mesto Lihtenštajna je,Vaduz,"['საქართველო', 'Bamburgh', 'Madras', 'Otok Taro', 'Iecava', 'Severna Osetija', 'al-Qahira', 'Chongqing', 'Manila', 'Bandung', 'Somalija']",P1376
google/mt5-xl,rome_5799,-2.8073787689208984e-05,Lovie Austin je posnela za,Paramount,['Legacy'],P264
google/mt5-xl,calinet_8982,-2.804398536682129e-05,Proizvaja jih,Wolverhampton railway works,"['Marinens Flyvebaatfabrikk', 'Aeromarine']",P176
google/mt5-xl,calinet_11727,-2.7805566787719727e-05,"JBuilder, ki ga je razvil",Embarcadero Technologies,"['Dream Factory', 'Mitsubishi']",P178
google/mt5-xl,rome_21789,-2.771615982055664e-05,Strokovno znanje Edwarda Franklanda je,kemija,['sociologija'],P101
google/mt5-xl,rome_14843,-2.771615982055664e-05,Polkagris se nahaja v,Švedska,['Kopenhagen'],P276
google/mt5-xl,rome_16940,-2.759695053100586e-05,Ansgarjev položaj je,škof,['župan'],P39
google/mt5-xl,rome_19732,-2.753734588623047e-05,Human Weapon je bil prvotno predvajan na,History,['NBC'],P449
google/mt5-xl,rome_17325,-2.753734588623047e-05,Dennis Miller Live je bil prvotno predvajan na,HBO,['CBS'],P449
google/mt5-xl,calinet_12530,-2.7486256190708707e-05,Založba Daft Punk je,Virgin Records,"['Polydor records', 'Tommy Boy Entertainment', 'Jaki Byard', 'Lisa Loeb', 'Paw Tracks', 'Doll Domination', 'Virgin Records America']",P264
google/mt5-xl,calinet_11798,-2.7477741241455078e-05,"Profil Valkyrie, ki ga je ustvaril",tri-Ace,"['Sumo Digital', 'Native Instruments']",P178
google/mt5-xl,calinet_5726,-2.743138207329644e-05,Glavno mesto Svazija je,Mbabane,"['Dinastija Rashtrakuta', 'Gaeseong', 'Oslo', 'Občina Vejle', 'Mytishchi', 'Kampala', 'Aleksin', 'Samoa', 'BIH']",P1376
google/mt5-xl,calinet_4582,-2.73287296295166e-05,Comedy Central bo prvič predstavil,Drunk History,"['Korejski radiodifuzni sistem (KBS)', 'Oxygen Network', 'Angelska plast', 'Chevy Chase Show']",P449
google/mt5-xl,rome_848,-2.7120113372802734e-05,V Raseborgu je uradni jezik,finščina,['švedščina'],P37
google/mt5-xl,calinet_5238,-2.709031105041504e-05,"Julius Caeser, ki deluje kot",politik,"['Kozaki', 'resničnostna televizija']",P106
google/mt5-xl,calinet_8981,-2.7040640513102215e-05,XB-70 proizvaja,NAA,"['Sovjetska zveza', 'Marinens Flyvebaatfabrikk', 'McLaren Cars']",P176
google/mt5-xl,calinet_11695,-2.6986002922058105e-05,AlphaWorks je razvil,IBM,"['Wind River', 'RISCOS Ltd', 'Macintosh', 'Nihilistic Software']",P178
google/mt5-xl,rome_6209,-2.6702880859375e-05,Strokovno znanje Hermanna von Helmholtza je,psihologija,['astronomija'],P101
google/mt5-xl,calinet_12752,-2.6702880859375e-05,"Glasbena založba, ki zastopa Silver Apples, je",Kapp,"['New Red Archives', 'Asylum-Curb Records', 'Diamond Records', 'MCA Nashville']",P264
google/mt5-xl,rome_10222,-2.664327621459961e-05,Jezik Hamlet Goes Business je bila,finščina,['angleščina'],P364
google/mt5-xl,calinet_1671,-2.658367156982422e-05,Neusmerjeni graf je specializiran za,vozlišča,"[""Nefesh B'Nefesh"", 'ulično pohištvo']",P101
google/mt5-xl,rome_11190,-2.6524066925048828e-05,"Michael Strahan,",nogomet,['baseball'],P641
google/mt5-xl,calinet_12887,-2.6457011699676514e-05,"Duke Ellington, ki ga zastopa",Columbia,"['Babyface', 'Locomotive Music', 'Octone Records', 'Maestro Fresh-Wes', 'Checker Records', 'Kemosabe Records', 'Trisol', 'BN Music']",P264
google/mt5-xl,calinet_11560,-2.6404857635498047e-05,Darkstalkers razvija,Capcom,"['Toho Co., Ltd.', 'Rob Pike', 'Rockstar Games']",P178
google/mt5-xl,calinet_12623,-2.6379312787737164e-05,"Glasbena založba, ki zastopa Freddieja Gormana, je",Motown,"[""Giro Apo T' Oneiro"", 'Cornerstone RAS', 'Clay records', 'Redrama', 'Liberty X', 'RSO Records', 'sixstepsrecords']",P264
google/mt5-xl,rome_20331,-2.6285648345947266e-05,Casey Bill Weldon igra,blues,['triler'],P136
google/mt5-xl,calinet_8338,-2.625584602355957e-05,"Bebop glasbeniki, kot je",Monk,"['For Richer, For Poorer', 'Avstralska zastava']",P136
google/mt5-xl,calinet_11836,-2.6226043701171875e-05,"Red Earth, ki ga je ustvaril",Capcom,"['Douglas Aircraft Company', 'ISC']",P178
google/mt5-xl,rome_283,-2.6166439056396484e-05,Glavno mesto regije Al Madinah je,Medina,['London'],P36
google/mt5-xl,calinet_1612,-2.613663673400879e-05,Področje delovanja Alfreda Adlerja je,individualna psihologija,"['jedrska fuzija', 'radioaktivnost']",P101
google/mt5-xl,calinet_4740,-2.6126702626546226e-05,Stryx je bil prvotno predvajan na,Rai 2,"['WEWS-TV', 'Second Chances', 'NDR']",P449
google/mt5-xl,calinet_4755,-2.5853514671325684e-05,Comedy Inc je bil prvotno predvajan na,Nine Network,"['VH1', 'Fabulous Funnies', 'KTLA', ""One O'Clock News""]",P449
google/mt5-xl,calinet_12829,-2.5773048400878905e-05,Glasbena založba Libertines je,Rough Trade Records,"['PAX AM', 'Poco', 'Donny Hathaway', 'Cameo Records', 'Luke Records']",P264
google/mt5-xl,calinet_12778,-2.570043910633434e-05,Whitfieldova založba je,Motown,"['Mel Bay', 'Moshi Moshi', 'afterEIGHT', 'Polskie Nagrania Muza', 'Murmur', 'Fast Product', 'Enja', 'Perspective Records', 'Flying Fish Records', 'Jade Tree Records', 'Lewis Recordings']",P264
google/mt5-xl,rome_2468,-2.562999725341797e-05,Soapstar Superstar je debitiral na,ITV,['CBS'],P449
google/mt5-xl,calinet_12859,-2.5560458501180012e-05,"Tha Carter III, ki ga zastopa",Cash Money,"['Elbridge ""Al"" Bryant', 'No Sleep Records', 'Corporate Thugz Entertainment', 'Mediaskare records', 'Mariah Carey', 'Eastwest Records']",P264
google/mt5-xl,calinet_4639,-2.5466084480285645e-05,Celebrity Juice je debitiral na,ITV2,"['Disney XD Canada', 'Black Saddle', 'ABC3', 'WEWS-TV']",P449
google/mt5-xl,calinet_12926,-2.544456058078342e-05,"Izvajalci založbe Island Records, kot je",Hey DJ,"['Jeepster', 'Arts & Crafts Records', 'Universal Island Records', 'Catamenia', 'Brainfeeder', 'Wordshaker', 'Fat Possum', 'Hannibal Records', 'Poe Boy Entertainment']",P264
google/mt5-xl,calinet_7955,-2.5272369384765625e-05,Izvirni jezik Agahi je,urdu,['portugalščina'],P364
google/mt5-xl,rome_9071,-2.5212764739990234e-05,Lastnik East River Tunnels,Amtrak,['Toronto'],P127
google/mt5-xl,rome_1019,-2.5153160095214844e-05,Izvirni jezik igre Tank Knights Fortress je,korejščina,['švedščina'],P364
google/mt5-xl,rome_19247,-2.5093555450439453e-05,Friedrich Engels je delal v mestu,Manchester,['Praga'],P937
google/mt5-xl,calinet_8298,-2.5033950805664062e-05,Glasbenica country glasbe,Bryan White,['Cara Luft'],P136
google/mt5-xl,rome_14550,-2.4974346160888672e-05,"Les Horvath,",branilec,['vezist'],P413
google/mt5-xl,rome_21732,-2.4974346160888672e-05,Divizija Bintulu se nahaja v državi,Malezija,['Madagaskar'],P17
google/mt5-xl,rome_14029,-2.485513687133789e-05,"Glasbena založba, ki zastopa Cam-Pact, je",Festival,['Harvest'],P264
google/mt5-xl,calinet_5864,-2.485513687133789e-05,Glavno mesto Bourgogne je,Dijon,"['Krasnoborsk', 'Porto Praya', 'Gryazovetsky District', 'Lubumbashi', 'Okrožje Ostashkovsky', 'Veliki Novgorod']",P1376
google/mt5-xl,calinet_8765,-2.475579579671224e-05,Pontiac Trans Sport proizvaja,General Motors,"['ANF', 'adidas', 'Hudson Motor Car Company']",P176
google/mt5-xl,rome_4078,-2.4557113647460938e-05,"Bankers Life Fieldhouse,",Indianapolis,['Berlin'],P127
google/mt5-xl,calinet_2834,-2.451737721761068e-05,Glavno mesto Krima je,Simferopol,"['Pallava Empire', 'Provinca Jijel', 'Ajdabiya', 'Unecha', 'Mafraq', 'Workington']",P36
google/mt5-xl,rome_5150,-2.4437904357910156e-05,The Space Kidettes je bil izdan na,NBC,['CBS'],P449
google/mt5-xl,rome_15160,-2.4318695068359375e-05,Moonbase 3 premierno na,BBC,['MTV'],P449
google/mt5-xl,calinet_11644,-2.4318695068359375e-05,"Donkey Kong Country Returns, ki ga je razvil",Retro Studios,['NCsoft'],P178
google/mt5-xl,calinet_12718,-2.4296343326568604e-05,"Glasbena založba, ki zastopa Raya Charlesa, je",Atlantic,"['First Pull Up, Then Pull Down', 'Charisma', 'B-Unique Records', 'Blast First', 'Roc-a-fella Records', 'Live Skull', 'New Jazz', 'INO Records']",P264
google/mt5-xl,calinet_12506,-2.4145841598510744e-05,Atlantic snemalec,Yusef Lateef,"['Ram-Zet', 'Crass Records', 'Machine Shop Records', 'Candido Camero', 'Field Records', 'Atlantic Records', 'Grand Royal records', 'Verve Music Group', 'Fervent Records', 'Stax Studios']",P264
google/mt5-xl,calinet_11688,-2.4139881134033203e-05,"64-bit, razvil",AMD,"['Insomniac', 'Bandai']",P178
google/mt5-xl,calinet_8792,-2.396106719970703e-05,L-1011 je razvilo podjetje,Lockheed,"['Beagle Aircraft', 'NPO Lavochkin', 'Percival Aircraft Company']",P176
google/mt5-xl,calinet_12790,-2.3913383483886718e-05,Založba Last Chorus je,Riverside,"['City Records', 'King Tee', 'Purple Records', 'Alfa Records', 'Mercury Records']",P264
google/mt5-xl,calinet_7803,-2.378225326538086e-05,Izvirni jezik Billa Bergsona so,švedščina,['esperantisti'],P364
google/mt5-xl,rome_19212,-2.372264862060547e-05,"Otok Berhala, Sabah se nahaja v državi",Malezija,['Japonska'],P17
google/mt5-xl,calinet_9084,-2.364317576090495e-05,Jezik paketa je,angleščina,"['Russkaya mysl', 'klasična kitajščina', 'irski']",P407
google/mt5-xl,calinet_12893,-2.349168062210083e-05,Glasbena založba The Thermals je,Kill Rock Stars,"['Hansa', 'Jessy Lanza', 'SPV/Steamhammer', 'Side One Dummy Records', 'Flying Dutchman Records', 'Almo', 'Nightshift', 'Mellow Head']",P264
google/mt5-xl,calinet_12806,-2.347429593404134e-05,"Erasure, ki ga zastopa",Mute Records,"['Warner Music Group', 'URBNET Records', 'Shadow Dancing', 'Tisoč listov', 'Peacock Records', 'Peaceville Records']",P264
google/mt5-xl,rome_12708,-2.3424625396728516e-05,Uradni jezik Orimattile je,finščina,['angleščina'],P37
google/mt5-xl,calinet_11834,-2.288818359375e-05,"Cell Processor, ki ga je ustvaril",Sony,"['Indijska organizacija za vesoljske raziskave', 'SCO']",P178
google/mt5-xl,rome_7651,-2.288818359375e-05,Baywatch je bil izdan na,NBC,['CBS'],P449
google/mt5-xl,calinet_5617,-2.2862638745989124e-05,Glavno mesto Združenih držav je,"Philadelphia, Pennsylvania","['Okrožje Tattinsky', 'Alpes-Maritimes', 'Trosa', 'Guate', 'Madagaskar', 'Okrožje Ertilsky', 'Boksitogorsk']",P1376
google/mt5-xl,rome_20525,-2.276897430419922e-05,"Gilbert Harding,",BBC,['Microsoft'],P108
google/mt5-xl,calinet_2632,-2.2590160369873047e-05,Glavno mesto okrožja Morrison je,"Little Falls, Minnesota","['Stanleyville', 'Finn', 'Stinnett']",P36
google/mt5-xl,calinet_11990,-2.2590160369873047e-05,Threading Building Blocks je razvil,Open Source Technology Center,['Sierra Entertainment'],P178
google/mt5-xl,calinet_8249,-2.2530555725097656e-05,"Glasbeniki akcijskih filmov, kot je",Space Mutiny,"['William DeVaughn', 'Piers Anthony']",P136
google/mt5-xl,calinet_4695,-2.250075340270996e-05,Cop Rock je bil prvotno predvajan na,ABC,"['Jetix Animation Concepts', 'ABC1', 'MediaCorp Channel 8', 'Christian Broadcasting Network', 'Brainsurge', 'Canal de las Estrellas']",P449
google/mt5-xl,rome_12041,-2.2470951080322266e-05,Strokovno znanje Karla Marxa je,ekonomija,['fizika'],P101
google/mt5-xl,rome_20964,-2.2351741790771484e-05,Sam Benedict je bil prvotno predvajan v oddaji,NBC,['History'],P449
google/mt5-xl,calinet_7826,-2.2292137145996094e-05,Jezik Freaky Stories je,angleščina,['Het Laatste Nieuws'],P364
google/mt5-xl,rome_2982,-2.2292137145996094e-05,Področje dela Barryja Commonerja je,biologija,['fizika'],P101
google/mt5-xl,calinet_12773,-2.226659229823521e-05,"Dobre vibracije, ki jih predstavlja",Capitol Records,"['swim ~', 'FiXT Music', 'Založba Desert Storm Records', 'S spoštovanjem', 'Jeepster Records', 'Christina Perri', 'Ulver']",P264
google/mt5-xl,calinet_11739,-2.2143125534057617e-05,"Advance Wars, ki ga je razvil",Intelligent Systems,"['Funcom', 'Larry Wall']",P178
google/mt5-xl,rome_16583,-2.199411392211914e-05,"XDCAM,",Sony,['Microsoft'],P127
google/mt5-xl,calinet_12700,-2.1909674008687336e-05,"Johnny Mathis, ki ga je izdal",Columbia Records,"['Jubilee Records', 'Asylum records', 'V2', 'Track Records', 'Good Girl Gone Bad', 'Massacre Records', 'Cameo', 'Stones Throw records', 'Average Joes Entertainment', 'Caddillac Tah', 'Polar Music', 'Poe Boy Entertainment']",P264
google/mt5-xl,calinet_4800,-2.1864970525105793e-05,ABS-CBN bo predstavil,Kung Fu Kids,"['Fox Sports 1', 'ESPN Monday Night Football', 'ABC1', 'Sky One', 'Space Stars', 'Rai 1']",P449
