model,dataset_id,differences,stem,true,false,relation
bigscience/bloom-7b1,rome_7880,-0.0004436373710632324,"Jeff Fager, který pracuje pro",CBS,['BBC'],P108
bigscience/bloom-7b1,rome_14508,-0.0004432201385498047,Jazykem RIA Novosti je,ruština,['francouzština'],P407
bigscience/bloom-7b1,rome_2987,-0.00044226646423339844,Jacob Boreel pracoval ve městě,Amsterdam,['Kolín nad Rýnem'],P937
bigscience/bloom-7b1,calinet_5539,-0.00044223666191101074,Hlavním městem Bulharska je,Sofie,"['Okres Mpigi', 'Maniema', 'Oost-Vlaanderen', 'Bengtsfors', 'Východní Timor', 'Oblast Nairobi']",P1376
bigscience/bloom-7b1,calinet_1651,-0.00044208765029907227,Odbornost Shmuela Noaha Eisenstadta je,sociolog,"['cytolog', 'Evoluční teorie', 'hranice 2', 'psychoterapeut', 'webový dokument']",P101
bigscience/bloom-7b1,calinet_5549,-0.00044195992606026787,"Hlavní město Argentiny,",Buenos Aires,"['Haarlemmermeer', 'Saint Peter Port', 'Tubmanburg', 'Oyo', 'Agen', 'Jourdanton', 'Halebeedu']",P1376
bigscience/bloom-7b1,calinet_5232,-0.0004418790340423584,"Dernst ""D'Mile"" Emile II pracuje jako",hudební producent,"['královna choť', 'Bollywood', 'multiinstrumentalista', 'navigátor']",P106
bigscience/bloom-7b1,calinet_1648,-0.00044085830450057983,Oblastí působnosti Ulricha Becka je,sociolog,"['Samuel Linde', 'hmyz', 'cross country', 'karikaturista', 'Carl Neuberg', 'Francis Kingdon-Ward', 'malíř miniatur', 'chemik']",P101
bigscience/bloom-7b1,calinet_1816,-0.0004405975341796875,Zpracování přirozeného jazyka je specializací,LSA,['podzemní vody'],P101
bigscience/bloom-7b1,calinet_7826,-0.0004393458366394043,Jazykem Freaky Stories je,Angličtina,"['Het Laatste Nieuws', 'ruština', 'španělština']",P364
bigscience/bloom-7b1,calinet_4737,-0.00043910741806030273,CNBC debutovalo na,Kudlow & Company,"['Brotherly Love', 'NHK', 'Bay City Blues', 'Grampian Television', ""G-Men '75""]",P449
bigscience/bloom-7b1,calinet_2502,-0.00043898820877075195,"Německo, které má hlavní město",Berlín,"['Elmira, New York', 'Provincie Sourou', 'Obec Mariagerfjord', 'Teton County, Idaho', 'Město Karáčí', 'Španělská republika', 'Cavan Town', 'Ostalb']",P36
bigscience/bloom-7b1,calinet_4630,-0.0004381040732065837,Nové triky původně vysílané na,BBC,"['TV Land', 'Step By Step', 'Anna und die Liebe', 'They', 'Jabberjaw', 'Channel Seven']",P449
bigscience/bloom-7b1,calinet_4865,-0.000438004732131958,"True Jackson, VP původně vysílaný na",Nickelodeon,"['TV ONE', 'WDR', 'Black Entertainment Television', 'Daily Show', 'Charm School', 'Fox TV']",P449
bigscience/bloom-7b1,calinet_4650,-0.00043773651123046875,Zoufalé manželky původně vysílala,American Broadcasting Company,"['Krokodýlí boty', 'Frontier House', 'Hum TV', 'Global Television Network', 'SBS MTV']",P449
bigscience/bloom-7b1,rome_14690,-0.00043714046478271484,"Johnny Coles, který hraje",jazz,['trance'],P136
bigscience/bloom-7b1,calinet_2762,-0.00043593843777974445,Hlavním městem okresu Winnebago v Illinois je,Rockford,"['Nové Španělsko', 'Yinxu', 'dynastie Attalidů', 'provincie Chimborazo', 'Rupandehi', 'New London, CT']",P36
bigscience/bloom-7b1,rome_1181,-0.0004354119300842285,"Gain Ground, produkt vyvinutý společností",Sega,['Apple'],P178
bigscience/bloom-7b1,calinet_2748,-0.0004350145657857259,"Tuvalu, jehož hlavním městem je",Funafuti,"['Pahlavis', 'Chontales Department', 'Delaware County, Ohio', 'Sierra County, Kalifornie', 'Elkader', ""Chang'an"", 'Mountain Home, Arkansas', 'Turín', 'Pamplona']",P36
bigscience/bloom-7b1,calinet_11522,-0.0004342794418334961,NHL 10 byl vyvinut společností,EA Canada,"['Intuit, Inc.']",P178
bigscience/bloom-7b1,calinet_4830,-0.00043275952339172363,The Tonight Show v hlavní roli Jimmyho Fallona původně vysílala,NBC,"['CW Network', 'TVNZ 7']",P449
bigscience/bloom-7b1,calinet_6326,-0.0004323124885559082,Paw Oo Thet zemřel v,Mandalay,"['Uesugi', 'Cody, Wyoming', 'Brindisi', 'Chersonesos', 'Karisoke Research Center']",P20
bigscience/bloom-7b1,rome_17205,-0.0004317760467529297,Živě z Lincoln Center debutoval na,PBS,['NBC'],P449
bigscience/bloom-7b1,rome_21173,-0.0004315376281738281,"Liberty Records, který hraje",jazz,['trance'],P136
bigscience/bloom-7b1,calinet_5830,-0.00043113231658935546,Hlavním městem Kyrgyzstánu je,Biškek,"['Enugu', 'Mari ASSR', 'Tumbarumba', 'Harghita', 'Catanese']",P1376
bigscience/bloom-7b1,rome_2177,-0.00043088197708129883,Jazykem HuffPost byla,Angličtina,['francouzština'],P364
bigscience/bloom-7b1,calinet_5001,-0.0004286766052246094,Okupace Johna Havilanda je,architekt,"['rap', 'umělecký manažer', 'Playboy Playmate', 'nemovitost']",P106
bigscience/bloom-7b1,calinet_1684,-0.0004277527332305908,Odborností Carla Petera Thunberga je,botanika,"['umělecká kritika', 'farmakolog', 'Huxley', 'Federální ústava']",P101
bigscience/bloom-7b1,rome_21045,-0.0004267096519470215,Úředním jazykem Virolahti je,finština,['francouzština'],P37
bigscience/bloom-7b1,rome_13948,-0.0004265308380126953,"Thomas de Waal, který pracuje jako",novinář,['filozof'],P106
bigscience/bloom-7b1,calinet_1840,-0.0004250258207321167,Odbornost Iana Hoddera je,archeologie,"['kontrarozvědka', 'astronomie', 'městský sociolog', 'Aby Warburg', 'QED', 'algebraický geometr', 'pedagogika', 'Karl Wilhelm von Dalla Torre']",P101
bigscience/bloom-7b1,calinet_4727,-0.0004249413808186849,Rai Tre debutoval na,TG3,"['Sky Sports News', 'WB Network', 'Fuse TV']",P449
bigscience/bloom-7b1,rome_1674,-0.00042492151260375977,"Jazyk Anglie, Jejich Anglií byla",Angličtina,['francouzština'],P364
bigscience/bloom-7b1,calinet_2518,-0.0004231482744216919,"Ghanské hlavní město,",Accra,"['provincie Ise', 'Dimmitt', 'Centre County', 'Palestina']",P36
bigscience/bloom-7b1,calinet_5509,-0.0004227161407470703,Hlavním městem jižního Kalimantanu je,Banjarmasin,"['Čukotský okres', 'Osijek-Baranja County', 'Charlottesville']",P1376
bigscience/bloom-7b1,calinet_5434,-0.0004214644432067871,"Abbas Araghchi, který pracuje jako",diplomat,"['státní zástupce', 'superpadouch', 'tirthankara']",P106
bigscience/bloom-7b1,calinet_4501,-0.0004210174083709717,Fox debutoval na,Kitchen Nightmares,"['National Broadcasting Company (NBC)', 'Soapstar Superstar', 'Cartoon Network', 'Wrestling Reality']",P449
bigscience/bloom-7b1,rome_1110,-0.00042045116424560547,Jazykem měsíce sklizně byla,finština,['ruština'],P364
bigscience/bloom-7b1,calinet_2953,-0.00042036771774291994,"Hlavní město Kentu,",Maidstone,"['Užhorod', 'Nikolaev', 'Obec Frederikshavn', 'Aurillac', 'Chodjend']",P36
bigscience/bloom-7b1,rome_19216,-0.00041961669921875,Most Outrageous Moments debutovalo na,NBC,['MTV'],P449
bigscience/bloom-7b1,rome_21090,-0.00041943788528442383,Catalyst Records hraje,jazz,['trance'],P136
bigscience/bloom-7b1,rome_14657,-0.0004181861877441406,John Larroquette Show má premiéru na,NBC,['CBS'],P449
bigscience/bloom-7b1,calinet_5790,-0.00041614259992327007,Hlavním městem Tripury je,Agartala,"['Tobruk', 'El-Tor', 'Jawa Tengah', 'Ellicott City, Maryland', 'Okres Mbarara', 'údolí Bamiyan', 'Le Mans']",P1376
bigscience/bloom-7b1,rome_20814,-0.0004150867462158203,Jazykem The Assault byla,francouzština,['ruština'],P364
bigscience/bloom-7b1,calinet_2828,-0.00041379034519195557,Hlavním městem Maháráštry je,Bombaj,"['Bandar Seri Begawan', 'okres Kassel', 'Muscatine, IA', 'Jalta']",P36
bigscience/bloom-7b1,rome_4588,-0.00041294097900390625,The Famous Teddy Z debutoval na,CBS,['NBC'],P449
bigscience/bloom-7b1,calinet_8142,-0.0004120469093322754,"Aerodrom, který hraje",rock,['Screaming Masterpiece'],P136
bigscience/bloom-7b1,calinet_12517,-0.0004113912582397461,"George Wallington, vydané",Blue Note,"['MTM Records', 'Big Beat Records', 'JYP', 'Twista', 'Fantasy Records', 'Secretly Canadian']",P264
bigscience/bloom-7b1,calinet_9738,-0.000410228967666626,"Jezero Biel, které se jmenuje po",Biel/Bienne,"['Egejské', 'Bassendean, Západní Austrálie', 'Newmill', 'Custer', 'Bangor, Maine', 'Stevenage']",P138
bigscience/bloom-7b1,calinet_12825,-0.000408935546875,Umělci Hot Club Records jako,Jon Larsen,"['NBCUniversal Entertainment Japan', 'Drive-Thru Records', 'Tickle Me Pink', 'WEA Japan', 'DeathRow Records', 'Extreme', 'Mike Bordin', 'Cameo', 'Fat Possum Records', 'Blessthefall']",P264
bigscience/bloom-7b1,calinet_8434,-0.00040847063064575195,Rockoví hudebníci,John Deacon,"['Pardon my Sarong', 'swing']",P136
bigscience/bloom-7b1,calinet_12587,-0.000408240727015904,"Vera Lynn, kterou zastupuje",Decca,"['Ron Carter', 'Universal Music', 'Vee-Jay', 'Florence And The Machine', 'Kill Rock Stars', 'Volcano Records', 'CBS Sony']",P264
bigscience/bloom-7b1,rome_1580,-0.0004063248634338379,"Profesí Charlese FitzGerald, 1. baron Lecale je",politik,['herec'],P106
bigscience/bloom-7b1,rome_6138,-0.0004062056541442871,Jazyk používaný Oriol Junqueras je,katalánština,['francouzština'],P1412
bigscience/bloom-7b1,calinet_12236,-0.0004056990146636963,Baibarsova pozice je,Sultan,"['Čínský vicepremiér', 'královna matka']",P39
bigscience/bloom-7b1,rome_4963,-0.0004055500030517578,Baaz byl vytvořen v zemi,Indie,['Dánsko'],P495
bigscience/bloom-7b1,calinet_5560,-0.00040493408838907874,Hlavním městem Makedonie jsou,Skopje,"['Enugu', 'Hotak', 'Západní region', 'Honiara', 'Tarabulus', 'Medzilaborce']",P1376
bigscience/bloom-7b1,rome_8433,-0.0004048347473144531,"Huw Wheldon, který je zaměstnán u",BBC,['ESPN'],P108
bigscience/bloom-7b1,rome_1345,-0.00040435791015625,V Moudonu je úředním jazykem,francouzština,['španělština'],P37
bigscience/bloom-7b1,rome_13969,-0.00040411949157714844,Playboy Club byl propuštěn na,NBC,['CBS'],P449
bigscience/bloom-7b1,calinet_1871,-0.0004025697708129883,Chemické vědy jsou specializací společnosti,Società Chimica Italiana,['Dillenius'],P101
bigscience/bloom-7b1,calinet_7925,-0.00040183961391448975,Původní jazyk Elisy di Rivombrosa je,italština,"['Ladino', 'Cidade de Deus', 'poangličtěný', 'His Dark Materials']",P364
bigscience/bloom-7b1,rome_14231,-0.00040155649185180664,Jazykem Rychle a zběsile byla,Angličtina,['ruština'],P364
bigscience/bloom-7b1,rome_11821,-0.00040149688720703125,"Toninho Horta, který hraje",jazz,['trance'],P136
bigscience/bloom-7b1,calinet_2787,-0.0004006922245025635,"Isabelino hlavní město,",Ilagan,"['Incan', 'Svedala', 'PR Čína', 'Batum']",P36
bigscience/bloom-7b1,calinet_2802,-0.00040012598037719727,"Lae, hlavní město",Provincie Morobe,"['Malheur County, Oregon']",P36
bigscience/bloom-7b1,calinet_6708,-0.00039958953857421875,RAF Leeming má sídlo,100 Squadron,"['Renton, Washington', 'AFSOC', 'Bobo Dioulasso']",P159
bigscience/bloom-7b1,rome_12331,-0.0003980398178100586,Thomas Alexander Browne zemřel ve městě,Melbourne,['Philadelphia'],P20
bigscience/bloom-7b1,calinet_11587,-0.0003979206085205078,"Crusader Kings, vytvořený společností",Paradox Development Studio,['Kalisto Entertainment'],P178
bigscience/bloom-7b1,calinet_8745,-0.0003977864980697632,YF-23 je vyvinut společností,Northrop,"['Uralvagonzavod', 'Herman Miller', 'Lockheed Martin', 'Gotha']",P176
bigscience/bloom-7b1,calinet_5744,-0.00039706911359514507,"Hlavní město Telangany,",Hajdarábád,"['Brjanská oblast', 'Burgas', 'Latina, Lazio', 'KUALA LUMPUR', 'Irbil', 'Okres Berea', 'Ranong']",P1376
bigscience/bloom-7b1,calinet_12794,-0.0003970116376876831,Mac Dre nahrál pro,Thizz,"['Lench Mob Records', 'Messenger Records', 'Blue Thumb Records', 'Loud Records']",P264
bigscience/bloom-7b1,rome_5150,-0.000396728515625,The Space Kidettes byl propuštěn na,NBC,['CBS'],P449
bigscience/bloom-7b1,calinet_4844,-0.0003966093063354492,The Bachelorette byl původně vysílán na,ABC,"['Qubo', 'Horne & Corden', 'My Games Fever']",P449
bigscience/bloom-7b1,rome_8296,-0.0003954172134399414,Wrestling Society X byl původně vysílán na,MTV,['CBS'],P449
bigscience/bloom-7b1,rome_10033,-0.00039458274841308594,Jazykem Vogue Italia byla,italština,['francouzština'],P407
bigscience/bloom-7b1,rome_19784,-0.000394284725189209,Mateřským jazykem Iriny Shayk je,ruština,['francouzština'],P103
bigscience/bloom-7b1,calinet_6428,-0.0003925204277038574,Joseph Wright zemřel v,Derby,"['Kailua-Kona', 'Croxteth', 'Cody, Wyoming', 'Spalatum', 'Farmington, Maine']",P20
bigscience/bloom-7b1,calinet_5720,-0.0003924012184143066,"Sicílie, která má hlavní město",Palermo,"['Syene', 'Girgenti', 'Niari', 'Lakhm', 'Sasko', 'Loire-Inférieure', 'Warszawa', 'San Antonio', 'Obwalden', 'Xaignabouli']",P1376
bigscience/bloom-7b1,rome_8789,-0.0003917217254638672,Fred Williamson hraje,Fotbal,['hokej'],P641
bigscience/bloom-7b1,calinet_7615,-0.00039150714874267576,Jazyk Idiota je,ruština,"['Bhagvad Geeta', 'Vinterkyss', 'středověká latina', 'Střední angličtina', 'Inuktitut']",P364
bigscience/bloom-7b1,rome_3406,-0.00038754940032958984,The Lawless Years byla vydána na,NBC,['CBS'],P449
bigscience/bloom-7b1,calinet_1980,-0.0003860195477803548,Alfred Lacroix pracuje v oboru,mineralog,"['IT', 'osteoarcheologie', 'Skeptik']",P101
bigscience/bloom-7b1,calinet_6776,-0.00038564205169677734,SUNY má sídlo v,Albany,"['Huntsville, Alabama', 'Wood River, Illinois', 'Karáčí']",P159
bigscience/bloom-7b1,calinet_4740,-0.00038558244705200195,Stryx byl původně vysílán na,Rai 2,"['Second Chances', 'Granada Television', 'NDR', 'Jetix', 'WEWS-TV']",P449
bigscience/bloom-7b1,calinet_5195,-0.0003853440284729004,Profesí Huberta Petschnigga jsou,architekt,"['baletní mistr', 'kozáci']",P106
bigscience/bloom-7b1,calinet_4903,-0.0003826141357421875,North Tonight původně vysílaný v,Grampian Television,"['Good Guys, Bad Guys', '8TV', 'Swift Justice', 'TV 4', 'USA']",P449
bigscience/bloom-7b1,rome_9695,-0.0003819465637207031,Advanced Function Presentation byl produktem společnosti,IBM,['Apple'],P178
bigscience/bloom-7b1,rome_6104,-0.00038188695907592773,Jazykem Pia de' Tolomei je,italština,['francouzština'],P364
bigscience/bloom-7b1,calinet_6729,-0.00038111209869384766,V Kapském Městě sídlí,Milano United,"['Darden School', 'Stax Studio']",P159
bigscience/bloom-7b1,calinet_5088,-0.0003795623779296875,"RuPaul, který pracuje jako",drag,['Mistr Jedi'],P106
bigscience/bloom-7b1,rome_16924,-0.0003795623779296875,"Rachael Price, která hraje",jazz,['trance'],P136
bigscience/bloom-7b1,calinet_5544,-0.00037917494773864746,Alor Setar je hlavním městem,Kedah,"['Torgau', 'Marche']",P1376
bigscience/bloom-7b1,rome_14922,-0.0003783702850341797,Hlavním městem Iráckého království je,Bagdád,['Dillí'],P36
bigscience/bloom-7b1,rome_8583,-0.0003781914710998535,"Jaroslav Janus,",brankář,['záložník'],P413
bigscience/bloom-7b1,calinet_927,-0.00037807226181030273,Bratři Grimmové pocházejí z,Hanau,['Cotswolds'],P19
bigscience/bloom-7b1,calinet_3374,-0.00037789344787597656,Úředním jazykem maltštiny je,Malta,"['Luso', 'Jižní Afrika']",P37
bigscience/bloom-7b1,rome_21440,-0.00037729740142822266,Lu Watters hraje,jazz,['trance'],P136
bigscience/bloom-7b1,rome_5589,-0.00037425756454467773,Doménou tvorby Julia Lothara Meyera je,chemie,['mytologie'],P101
bigscience/bloom-7b1,rome_14776,-0.0003739595413208008,Původním jazykem Prairie Schooner byla,Angličtina,['francouzština'],P364
bigscience/bloom-7b1,rome_9773,-0.00037384033203125,Jazykem Yossi & Jagger je,hebrejština,['francouzština'],P364
bigscience/bloom-7b1,calinet_12423,-0.0003737211227416992,Pozice Jacka Lynche je,Taoiseach,['BŮH'],P39
bigscience/bloom-7b1,rome_3226,-0.0003730654716491699,Jazykem The Iron Ladies byla,thajština,['francouzština'],P364
bigscience/bloom-7b1,rome_5091,-0.00037300586700439453,Panzarini Hills se nachází na kontinentu,Antarktida,['Evropa'],P30
bigscience/bloom-7b1,rome_16919,-0.00037282705307006836,Jazykem The Thieves byla,Angličtina,['francouzština'],P364
bigscience/bloom-7b1,calinet_12441,-0.0003713369369506836,"Playford, jehož pozice je pozice",Premier,['Protonotary Apostolic'],P39
bigscience/bloom-7b1,calinet_2901,-0.0003706898008074079,"New Jersey, jehož hlavním městem je",Elizabethport,"['Buchar', 'Khasab', 'Pittsfield, Illinois', 'Okres Mokhotlong', 'Severo-Baykalsky District', 'Quetzaltenango', 'Madison County, Idaho']",P36
bigscience/bloom-7b1,calinet_11961,-0.00036978721618652344,"Série Fable, vytvořená společností",Lionhead Studios,"['Visa', 'Digital Research']",P178
bigscience/bloom-7b1,calinet_9337,-0.00036960840225219727,Jazyk Oui byl,Angličtina,"['Pedro Navaja', 'tamilský jazyk', 'Hurikán Venuše']",P407
bigscience/bloom-7b1,calinet_2550,-0.00036960840225219727,"Dagestán, který má hlavní město",Machačkala,"['Tepic, Nayarit', 'Mount Ayr, Iowa', 'Malolos', 'Buloke', 'Beheira Governorate', 'Západní Vlámsko', 'Tiksi']",P36
bigscience/bloom-7b1,calinet_4627,-0.00036941468715667725,Marion Cunningham původně vysílal na,ABC,"['Video Power', 'Lifetime Television', 'MBC Music', 'TV-am']",P449
bigscience/bloom-7b1,calinet_5761,-0.00036872178316116333,Hlavním městem Estonska je,Tallinn,"['Lufkin', 'Oklahoma County', 'Městská čtvrť Dodoma', 'Mytishchi', 'Adal', 'Jižní Kivu', 'Mafikeng', 'La Rochelle']",P1376
bigscience/bloom-7b1,calinet_8175,-0.00036841630935668945,Hudebníci country hudby jako,Harlan Howard,"['Krautrock', 'Milt Larkin']",P136
bigscience/bloom-7b1,calinet_9404,-0.00036832690238952637,Jazyk NEPALI Times je,Angličtina,"['střední gaelština', ""Serra d'Or""]",P407
bigscience/bloom-7b1,calinet_5760,-0.0003680331366402762,Hlavním městem Západní Austrálie je,Perth,"['Jižní Tarawa', 'Krokom', 'Lyudinovo', 'Montgomery, Alabama', 'Prefektura Rethymno', ""Al-Jaza'ir"", 'Alikovo']",P1376
bigscience/bloom-7b1,calinet_11899,-0.0003678599993387858,MX Superfly je vyvinut,Pacific Coast Power & Light,"['Xatrix Entertainment', 'Cadence', 'GNOME']",P178
bigscience/bloom-7b1,calinet_7621,-0.0003657341003417969,Telugu je jazyk,Govindudu Andarivadele,['Pāli'],P364
bigscience/bloom-7b1,rome_9818,-0.0003641843795776367,Space Cats debutoval na,NBC,['CBS'],P449
bigscience/bloom-7b1,calinet_7822,-0.00036323070526123047,Původní jazyk Waaris je,hindština,['malajálamština'],P364
bigscience/bloom-7b1,rome_6504,-0.000362396240234375,Cold Case debutoval na,CBS,['MTV'],P449
bigscience/bloom-7b1,calinet_787,-0.0003616809844970703,Dudley Sutton byl původně,Surrey,"['Beauharnois, Quebec', 'hrabství Fermanagh', 'Holanďan']",P19
bigscience/bloom-7b1,calinet_4542,-0.00036012381315231323,ESPN Major League Baseball původně vysílal na,ESPNHD,"['China Beach', '3FM', 'KING', 'WGBH-TV', 'NBC Sunday Showcase', 'A Minute With Stan Hooper', 'Food Network Canada', 'Lifechangers']",P449
bigscience/bloom-7b1,rome_12319,-0.0003597736358642578,Cotton Mather zemřel ve městě,Boston,['Benátky'],P20
bigscience/bloom-7b1,calinet_7750,-0.00035947561264038086,Původní jazyk Beowulfa byl,Stará angličtina,"['lidová malajština', 'kurdština', 'Waking Ned Devine']",P364
bigscience/bloom-7b1,rome_17450,-0.00035941600799560547,Původním jazykem jejich žádosti o Satanská veličenstva byla,Angličtina,['francouzština'],P364
bigscience/bloom-7b1,calinet_4577,-0.0003588676452636719,Nickelodeon debut,Big Time Movie,"['Alpha TV', 'TVOntario', 'Epitafios', 'Finding Your Roots', 'Just Deal']",P449
bigscience/bloom-7b1,calinet_407,-0.00035881996154785156,Avery County sdílí hranici s,"McDowell County, Severní Karolína","['Renens', 'Rauma Municipality', 'Fukuoka', 'Nanyang']",P47
bigscience/bloom-7b1,calinet_5473,-0.0003584424654642741,Mordecai Bartley pracuje jako,politik,"['Umělecký směr', 'diplomatický zástupce', 'židovský velekněz']",P106
bigscience/bloom-7b1,calinet_4894,-0.00035814046859741213,Nouzový! debutoval na,NBC,"['CBS', 'Fox News', 'Sea Patrol', 'HTV', 'NOVA scienceNOW']",P449
bigscience/bloom-7b1,rome_17982,-0.0003581047058105469,Oblastí působení Johna Daltona je,fyzika,['teologie'],P101
bigscience/bloom-7b1,rome_21793,-0.0003571510314941406,Profesí Tronda Kirkvaaga je,herec,['biolog'],P106
bigscience/bloom-7b1,calinet_2790,-0.0003571084567478725,"Thessalianské hlavní město,",Larissa,"['Karshi', 'South Ayrshire Council', 'Ballinger, Texas', 'Maverick County', 'Johore Bahru', 'Bonifay', 'Huamanga']",P36
bigscience/bloom-7b1,calinet_4551,-0.000356753667195638,Studio 8H bylo původně vysíláno na,NBC,"['Yle', 'Youtube', 'Unbreakable Kimmy Schmidt', 'CP24', 'UPN', 'Trazan & Banarne']",P449
bigscience/bloom-7b1,calinet_7468,-0.00035611788431803387,Netflix byl založen v,USA,"['Gympie', 'New Orleans', 'ITRI']",P740
bigscience/bloom-7b1,rome_21507,-0.00035583972930908203,John Humphrys je zaměstnancem společnosti,BBC,['Google'],P108
bigscience/bloom-7b1,calinet_5585,-0.00035572052001953125,Hlavním městem Filipín je,Manila,"['Chiba city', 'Dillí', 'Okres Hoima', 'San Fernando, Pampanga', 'Tula']",P1376
bigscience/bloom-7b1,rome_3662,-0.0003554224967956543,Oblastí činnosti Khaleda Hosseiniho je,Afghánistán,['kometa'],P101
bigscience/bloom-7b1,calinet_8208,-0.00035500526428222656,Hudebníci country hudby,National Barn Dance,['A-Teens'],P136
bigscience/bloom-7b1,calinet_5758,-0.0003548040986061096,Hlavním městem státu Travancore je,Padmanabhapuram,"['Ankara', 'Baraboo, Wisconsin', 'Damiata', 'Serajevo', 'Abcházie', 'Marquette County, Wisconsin', 'Zadar', 'Okayama']",P1376
bigscience/bloom-7b1,calinet_3710,-0.0003536343574523926,Boston Globe vznikl v,USA,['SFR Jugoslávie'],P495
bigscience/bloom-7b1,rome_8936,-0.00035309791564941406,Jazykem Sefera Yetziraha je,hebrejština,['velština'],P407
bigscience/bloom-7b1,calinet_2756,-0.000352780024210612,Hlavním městem Somálska je,Mogadišo,"['Goodland', 'Jegorjevskij okres', 'Makassar', 'Portland Parish, Jamajka', 'Hartford City, Indiana', 'Perpinyà']",P36
bigscience/bloom-7b1,rome_2078,-0.0003527402877807617,"Georg Joseph Kamel, který pracuje jako",misionář,['politik'],P106
bigscience/bloom-7b1,calinet_8409,-0.00035268068313598633,"Burning Heads, který hraje",punk,"['indie-folk', 'Ska']",P136
bigscience/bloom-7b1,calinet_8868,-0.0003521839777628581,Držák EF vyrábí,Canon,"['Zbrojovka Brno', 'Samsung Electronics', 'Společnost Sega Enterprises, Ltd.']",P176
bigscience/bloom-7b1,calinet_1919,-0.0003518611192703247,Thomas Szasz působí v oblasti,psychiatr,"['Moench', 'drogerie', 'Reichenbach', 'rizikového kapitálu']",P101
bigscience/bloom-7b1,calinet_5052,-0.0003502964973449707,"Baizhang Huaihai, který pracuje jako",Zenový mistr,"['Krejčí', 'Umělecký směr', 'ajatolláh']",P106
bigscience/bloom-7b1,rome_12177,-0.0003496408462524414,Jazykem Zeleného muže byla,Angličtina,['ruština'],P364
bigscience/bloom-7b1,calinet_9752,-0.00034868717193603516,Claremont Graduate University byla pojmenována po,"Claremont, Kalifornie","['Roquefort-sur-Soulzon', 'Loughborough', 'Zebulon Montgomery Pike']",P138
bigscience/bloom-7b1,rome_8373,-0.00034677982330322266,Jazykem Kaminey byla,hindština,['polština'],P364
bigscience/bloom-7b1,calinet_11795,-0.00034546852111816406,"Eternal Darkness, vyvinutý",Silicon Knights,['SCP'],P178
bigscience/bloom-7b1,rome_17333,-0.00034499168395996094,Místem bitvy o Arausio je,Orange,['Šanghaj'],P276
bigscience/bloom-7b1,rome_5130,-0.00034427642822265625,Původní jazyk Being Julia je,Angličtina,['ruština'],P364
bigscience/bloom-7b1,rome_2408,-0.0003407597541809082,"Žánr, který hraje Louis Cottrell, Jr., je",jazz,['funk'],P136
bigscience/bloom-7b1,calinet_5873,-0.0003404736518859863,Hlavním městem Hannoveru je,Hannover,"['Prambanan Plain', 'provincie Gansu', 'Svazijsko', 'Palekh', 'Huamanga']",P1376
bigscience/bloom-7b1,calinet_3524,-0.0003396471341451009,Galloping Ghost byl vyvinut v,USA,"['SFR Jugoslávie', 'DK', 'TUR']",P495
bigscience/bloom-7b1,rome_1823,-0.0003394484519958496,Archie Jackson zemřel ve městě,Brisbane,['Philadelphia'],P20
bigscience/bloom-7b1,calinet_2863,-0.00033929347991943357,"Hlavní město Clare,",Ennis,"['Birao', 'Monroe County, Ohio', 'Provincie Dornod', 'Woodbury', 'Towsontown']",P36
bigscience/bloom-7b1,calinet_12388,-0.0003387331962585449,Pozice Silase Wrighta je,Guvernér,"['hlavní soudce', 'Zvolený prezident', 'Indický ministr vnitra']",P39
bigscience/bloom-7b1,calinet_5225,-0.0003377199172973633,Lawrence Solomon pracuje jako,novinář,"['Válečný zpravodaj', 'inkoust', 'královna-choť']",P106
bigscience/bloom-7b1,rome_14161,-0.00033670663833618164,Shining Hearts byl produkt společnosti,Sega,['Apple'],P178
bigscience/bloom-7b1,calinet_12299,-0.00033664703369140625,Pozice Isaaca Isaacse je,generální guvernér,"['Filipínští prezidenti', 'Kontrolor']",P39
bigscience/bloom-7b1,rome_10756,-0.000335693359375,"Egypt, jehož hlavním městem je",Káhira,['Praha'],P36
bigscience/bloom-7b1,calinet_2874,-0.0003351313727242606,"Hlavní město Clackmannanshire,",Alloa,"['Soroti', 'Aberdeen', ""Xi'an"", 'Provincie Al Bahah', 'Tokugawa shogunate', 'Ungaran', 'Le Mars, Iowa']",P36
bigscience/bloom-7b1,calinet_2760,-0.00033494234085083016,"Hlavní město PMR,",Tiraspol,"['Surigao del Sur', 'Kraj Kunene', 'jižní Sumatra', 'Hoofddorp', 'Manado']",P36
bigscience/bloom-7b1,rome_11867,-0.00033420324325561523,Oliver Ellsworth zemřel ve městě,Windsor,['Hollywood'],P20
bigscience/bloom-7b1,rome_17097,-0.00033402442932128906,"Test Drive Le Mans, vyvinutý společností",Atari,['Sony'],P178
bigscience/bloom-7b1,calinet_4696,-0.00033401591437203545,Fresh Meat původně vysílaný na,Channel 4,"['A River Somewhere', 'teletoon (Kanada)', 'MTV.com', 'Dharma & Greg', 'Sky Arts', 'Sky Sports', 'TSN Hockey']",P449
bigscience/bloom-7b1,calinet_7962,-0.0003331303596496582,Jazykem doktora byla,Angličtina,['Základní angličtina'],P364
bigscience/bloom-7b1,rome_17319,-0.0003330707550048828,"Mezikontinentální letiště George Bushe,",Houston,['Francie'],P127
bigscience/bloom-7b1,calinet_5180,-0.00033269325892130536,Brian pracuje jako,hudební producent,"['pantomima', 'Přemožitelé upírů', 'Manga umělci']",P106
