model,dataset_id,differences,stem,true,false,relation
facebook/opt-13b,rome_19808,-0.011058807373046875,Francisco Canaro performs on the,violin,['guitar'],P1303
facebook/opt-13b,calinet_4074,-0.011011123657226562,Barry Ashbee plays in the position of,defenceman,['full-backs'],P413
facebook/opt-13b,calinet_4873,-0.011010617017745972,Suave Veneno originally aired on,Rede Globo,"['Last Choir Standing', 'Father Knows Best', 'HBO Sports', 'FOX Network']",P449
facebook/opt-13b,rome_18690,-0.01099395751953125,"Sylvester III, who has the position of",pope,['bishop'],P39
facebook/opt-13b,rome_19287,-0.01092439889907837,Super Laff-In originated in,Philippines,['Canada'],P495
facebook/opt-13b,rome_599,-0.010864615440368652,"Sarke, that originated in",Oslo,['London'],P740
facebook/opt-13b,rome_16852,-0.010855555534362793,Serge Gainsbourg performs on the,guitar,['piano'],P1303
facebook/opt-13b,rome_9775,-0.010625839233398438,John Addington Symonds is native to,Bristol,['London'],P19
facebook/opt-13b,calinet_4932,-0.01057213544845581,Y Speak was originally aired on,Studio 23,"['SciFi.com', 'WLVI-TV']",P449
facebook/opt-13b,rome_1987,-0.010528564453125,Hudson Mountains is a part of the continent of,Antarctica,['Europe'],P30
facebook/opt-13b,rome_3671,-0.010467529296875,Silverstein Peak belongs to the continent of,Antarctica,['Africa'],P30
facebook/opt-13b,rome_8348,-0.010441303253173828,The headquarters of John Thompson Productions is in,Berlin,['Chicago'],P159
facebook/opt-13b,rome_7702,-0.010431766510009766,The official language of Russian Empire is,Finnish,['English'],P37
facebook/opt-13b,rome_666,-0.0103302001953125,Men into Space debuted on,CBS,['NBC'],P449
facebook/opt-13b,rome_15424,-0.01031494140625,Climax! was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,rome_21842,-0.0102081298828125,Quartz Hills belongs to the continent of,Antarctica,['Asia'],P30
facebook/opt-13b,rome_13566,-0.0102081298828125,The original language of Rendu was,Tamil,['English'],P364
facebook/opt-13b,rome_16997,-0.01019287109375,Issenheim is located in,France,['Germany'],P17
facebook/opt-13b,rome_12331,-0.01016998291015625,Thomas Alexander Browne died in the city of,Melbourne,['Philadelphia'],P20
facebook/opt-13b,rome_9287,-0.010103225708007812,"Eureka Machines, that originated in",Leeds,['London'],P740
facebook/opt-13b,rome_18544,-0.010101079940795898,The headquarter of DQE is in,Pittsburgh,['London'],P159
facebook/opt-13b,calinet_2300,-0.009980559349060059,Otto Albert Blehr found employment in,Oslo,"['New York, New York']",P937
facebook/opt-13b,rome_11020,-0.00997161865234375,Johann Heinrich Roos worked in,Frankfurt,['Berlin'],P937
facebook/opt-13b,rome_17183,-0.009945154190063477,"In Lemi, they understand",Finnish,['English'],P37
facebook/opt-13b,calinet_4683,-0.009933149814605713,Little Big Star originally aired on,ABS-CBN,"['Anglia', 'WNTA', 'W5', 'Mediacorp', 'Immortal Admiral Yi Sun-shin']",P449
facebook/opt-13b,rome_8962,-0.009886741638183594,Ed O'Brien performs on the,guitar,['piano'],P1303
facebook/opt-13b,calinet_8820,-0.009875734647115072,B-25 Mitchell is developed by,NAA,"['ADtranz', 'Lockheed Martin Space Systems', 'Nissan Motors']",P176
facebook/opt-13b,rome_2641,-0.009853363037109375,The language of Independent People was,Icelandic,['English'],P364
facebook/opt-13b,rome_18480,-0.009836852550506592,"Juan de Nova Island, in",Africa,['Antarctica'],P30
facebook/opt-13b,calinet_4358,-0.00975799560546875,Johnny Baldwin plays in the position of,linebacker,['right-winger'],P413
facebook/opt-13b,rome_9968,-0.009720444679260254,Leon Day plays in the position of,pitcher,['defender'],P413
facebook/opt-13b,rome_9256,-0.009683370590209961,Madeleine of Valois's life ended in,Edinburgh,['Paris'],P20
facebook/opt-13b,rome_6006,-0.009633064270019531,Gabriel-Marie Garrone's life ended in,Rome,['Paris'],P20
facebook/opt-13b,rome_14710,-0.009616851806640625,The headquarters of Bianet is in,Istanbul,['Paris'],P159
facebook/opt-13b,rome_2586,-0.009449005126953125,Felix IV holds the position of,pope,['bishop'],P39
facebook/opt-13b,calinet_6917,-0.009430870413780212,"Yodogawa-ku, Osaka has the headquarters of",Aquaplus,"['Barksdale Air Force Base', 'Nersisian School', 'Banjaluka', 'Sverdlovsk']",P159
facebook/opt-13b,rome_17991,-0.0094146728515625,Dirty Sally was originally aired on,CBS,['MTV'],P449
facebook/opt-13b,calinet_7906,-0.00934302806854248,The language of One 2 Ka 4 is,Hindi,"['Totally Spies!', 'English']",P364
facebook/opt-13b,rome_8569,-0.009329795837402344,"In Palestinian territories, they understand",Hebrew,['English'],P37
facebook/opt-13b,rome_19513,-0.009320259094238281,Christian Birch-Reichenwald worked in the city of,Oslo,['Munich'],P937
facebook/opt-13b,rome_3871,-0.009295940399169922,"Advertising.com, that was started in",Baltimore,['London'],P740
facebook/opt-13b,rome_18884,-0.009279370307922363,The language of Paradise Ranch is,Korean,['French'],P364
facebook/opt-13b,rome_15143,-0.00921630859375,The original language of Born in 68 was,French,['English'],P364
facebook/opt-13b,rome_3380,-0.009212493896484375,The original language of inoSMI is,Russian,['French'],P364
facebook/opt-13b,rome_6207,-0.00920867919921875,"John X, who holds the position of",pope,['bishop'],P39
facebook/opt-13b,rome_7792,-0.0092010498046875,"In North American Free Trade Agreement, an official language is",Spanish,['English'],P37
facebook/opt-13b,calinet_4978,-0.009175817171732586,Hotel Impossible originally aired on,Travel Channel,"['Telefe', 'ABC Weekend Special', 'public television']",P449
facebook/opt-13b,rome_707,-0.009150505065917969,Tracey Takes On... premieres on,HBO,['MTV'],P449
facebook/opt-13b,rome_15415,-0.0091400146484375,Video Village was originally aired on,CBS,['HBO'],P449
facebook/opt-13b,rome_19166,-0.009113311767578125,"Mark Knopfler, playing the",violin,['piano'],P1303
facebook/opt-13b,rome_7719,-0.009100914001464844,The law in Mariehamn declares the language,Swedish,['Finnish'],P37
facebook/opt-13b,rome_14308,-0.009098052978515625,"OpenSearch, a product created by",Amazon,['Apple'],P178
facebook/opt-13b,rome_5937,-0.008920669555664062,Coffin Break originated in,Seattle,['London'],P740
facebook/opt-13b,rome_9577,-0.0089111328125,Hearts Are Wild originally aired on,CBS,['NBC'],P449
facebook/opt-13b,calinet_2279,-0.008893311023712158,Frederick Temple took up work in,Exeter,"['New York City, New York']",P937
facebook/opt-13b,rome_19435,-0.008880615234375,Little Britain USA originally aired on,HBO,['NBC'],P449
facebook/opt-13b,rome_12701,-0.008832931518554688,The language of Respiro is,Italian,['Latin'],P364
facebook/opt-13b,rome_3666,-0.008826255798339844,Cat Stevens performs on the,guitar,['piano'],P1303
facebook/opt-13b,rome_20217,-0.008823394775390625,The language of Sator Square is,Latin,['English'],P364
facebook/opt-13b,rome_4533,-0.008790016174316406,Costache Negri writes in,Romanian,['English'],P1412
facebook/opt-13b,rome_4636,-0.00878143310546875,Antipope Boniface VII has the position of,cardinal,['bishop'],P39
facebook/opt-13b,rome_15837,-0.008774280548095703,Neon Christ that was founded in,Atlanta,['London'],P740
facebook/opt-13b,rome_15763,-0.008730888366699219,Johann Christian Bach was employed in,Milan,['Vienna'],P937
facebook/opt-13b,rome_6982,-0.008710622787475586,Asser writes in,Welsh,['English'],P1412
facebook/opt-13b,rome_8182,-0.008687973022460938,Heinz Lammerding is originally from,Dortmund,['Vienna'],P19
facebook/opt-13b,rome_3515,-0.008677005767822266,Joseph Zen holds the position of,cardinal,['bishop'],P39
facebook/opt-13b,rome_6313,-0.008661270141601562,Alan Rubin performs on the,trumpet,['violin'],P1303
facebook/opt-13b,rome_4556,-0.008654117584228516,"In Sambir, an official language is",Ukrainian,['English'],P37
facebook/opt-13b,rome_6035,-0.008643567562103271,Desmond King-Hele originates from,Sussex,['London'],P19
facebook/opt-13b,rome_18943,-0.008640289306640625,"Pelagius I, whose position is that of",pope,['bishop'],P39
facebook/opt-13b,rome_1706,-0.008584976196289062,Mark O'Connor plays,violin,['guitar'],P1303
facebook/opt-13b,rome_4610,-0.008579254150390625,"In Union between Sweden and Norway, they understand",Swedish,['English'],P37
facebook/opt-13b,rome_18960,-0.00855255126953125,Sorority Life premieres on,MTV,['CBS'],P449
facebook/opt-13b,rome_11834,-0.008543014526367188,"Absynthe Minded, that was developed in",Belgium,['Australia'],P495
facebook/opt-13b,rome_16415,-0.008504867553710938,Suna Kan performs on the,violin,['piano'],P1303
facebook/opt-13b,rome_7164,-0.008494377136230469,Bob Mason plays in the position of,goaltender,['midfielder'],P413
facebook/opt-13b,rome_5505,-0.008440017700195312,Nicolas Chopin was employed in,Warsaw,['London'],P937
facebook/opt-13b,calinet_6563,-0.008426189422607422,Uptown Campus is headquartered in,Albany,"['Sacramento, California', 'Lamezia Terme', 'New Haven, CT', 'Virginia Beach, Va.', 'Waltham Manufacturing Company', 'Ural Automotive Plant']",P159
facebook/opt-13b,rome_3905,-0.008384168148040771,Britney Spears plays,singing,['piano'],P1303
facebook/opt-13b,rome_3018,-0.008373260498046875,The original language of The Northerners is,Dutch,['French'],P364
facebook/opt-13b,rome_20304,-0.008274078369140625,"Dashboard, a product of",Apple,['Microsoft'],P178
facebook/opt-13b,rome_14212,-0.008263230323791504,"In Vaala, they understand",Finnish,['English'],P37
facebook/opt-13b,rome_4559,-0.008219003677368164,The law in Swiss Federal Constitution declares the language,Italian,['French'],P37
facebook/opt-13b,calinet_4073,-0.008016586303710938,Kazimierz Deyna plays in the position of,offensive midfielder,['left midfielder'],P413
facebook/opt-13b,rome_6833,-0.007961273193359375,The Danish Poet was created in the country of,Norway,['Sweden'],P495
facebook/opt-13b,rome_4549,-0.007957816123962402,Vivian Harris originates from,Georgetown,['London'],P19
facebook/opt-13b,rome_6505,-0.007945060729980469,"Love Blossoms, from",Singapore,['Japan'],P495
facebook/opt-13b,rome_19657,-0.007937908172607422,Swim Deep was founded in,Birmingham,['London'],P740
facebook/opt-13b,calinet_2972,-0.007923534938267298,Yoshkar-Ola is the capital of,Mari El Republic,"['Chin', 'Kamerun', 'Chebarkulsky District', 'Kenosha, Wisconsin', 'Limestone County, Texas', 'Trenton City', 'Box Elder County, Utah']",P36
facebook/opt-13b,rome_4579,-0.007883071899414062,"Jack Sheldon, playing the",trumpet,['piano'],P1303
facebook/opt-13b,rome_65,-0.00787353515625,Mayer Carl von Rothschild found employment in,Frankfurt,['London'],P937
facebook/opt-13b,rome_17958,-0.007867813110351562,"Nicholas V, who holds the position of",pope,['bishop'],P39
facebook/opt-13b,rome_17990,-0.0078582763671875,Hamilton Harty plays,piano,['guitar'],P1303
facebook/opt-13b,rome_17986,-0.007822036743164062,Norbert Brainin plays,violin,['piano'],P1303
facebook/opt-13b,rome_2684,-0.007788658142089844,James Nabrit originated from,Houston,['Philadelphia'],P19
facebook/opt-13b,rome_10378,-0.007781982421875,Jim Weider plays the,guitar,['piano'],P1303
facebook/opt-13b,calinet_4218,-0.0077800750732421875,Nolan Yonkman plays in the position of,defenceman,['offensive midfield'],P413
facebook/opt-13b,rome_9794,-0.00775146484375,Al TV originally aired on,MTV,['NBC'],P449
facebook/opt-13b,rome_7606,-0.00774383544921875,Jimmy Webb plays,piano,['guitar'],P1303
facebook/opt-13b,calinet_9613,-0.007703687463487898,O'Hare International Airport is named for,Chicago,"['Avola', 'North Walsham', 'Dòmhnall', 'Arthurian legend', 'Harrogate', 'Jamnalal Bajaj Foundation', 'William Randolf Hearst']",P138
facebook/opt-13b,rome_10190,-0.0076770782470703125,Roy Grounds was born in,Melbourne,['London'],P19
facebook/opt-13b,rome_17144,-0.007669210433959961,The language of Quickie Express is,Indonesian,['Spanish'],P364
facebook/opt-13b,rome_12032,-0.007633209228515625,Kink FM was created in the country of,Netherlands,['Poland'],P495
facebook/opt-13b,calinet_6542,-0.00763171911239624,Bantam is based in,Manhattan,"['New Bremen', 'NOAA']",P159
facebook/opt-13b,rome_9501,-0.0076007843017578125,Strawbs that was founded in,England,['London'],P740
facebook/opt-13b,rome_7630,-0.007590293884277344,"In Eura, they understand",Finnish,['English'],P37
facebook/opt-13b,rome_17699,-0.0075531005859375,Mount Lister is a part of the continent of,Antarctica,['Africa'],P30
facebook/opt-13b,rome_5086,-0.007541656494140625,Shipka Saddle is a part of the continent of,Antarctica,['Europe'],P30
facebook/opt-13b,rome_9996,-0.00753331184387207,"In Kitee, an official language is",Finnish,['English'],P37
facebook/opt-13b,rome_6622,-0.007447719573974609,"Spoon sweets, that was developed in",Greece,['Ireland'],P495
facebook/opt-13b,calinet_4508,-0.007443002292088099,Spider Riders was originally aired on,Kids' WB,"['G4techTV Canada', 'Blankety Blank', 'ABC3', 'BBC Choice', 'Ang Babaeng Hinugot Sa Aking Tadyang', 'Standing Room Only', 'DR2']",P449
facebook/opt-13b,calinet_4231,-0.0074394941329956055,Jeff Hackett plays in the position of,Goaltender,['QB'],P413
facebook/opt-13b,rome_9811,-0.0074231624603271484,Adam Elsheimer took up work in,Rome,['London'],P937
facebook/opt-13b,rome_14196,-0.007398128509521484,The original language of June R is,Tamil,['Spanish'],P364
facebook/opt-13b,calinet_2522,-0.0073885321617126465,Chernovtsy is the capital of,Bukovina,"['Douliou', 'Morobe', 'Xaignabouli Province', 'Washington Court House, Ohio', 'Kingiseppsky District', 'Tachov District', 'Kigoma']",P36
facebook/opt-13b,rome_9575,-0.0073871612548828125,Phobos Ridge is a part of the continent of,Antarctica,['Africa'],P30
facebook/opt-13b,rome_3989,-0.0073699951171875,PopLlama Records is headquartered in,Seattle,['Atlanta'],P159
facebook/opt-13b,calinet_5063,-0.0073439359664916985,"Stravinsky, who works as",composer,"['garden designer', 'Coryphée', 'thespian', 'speechwriter', 'horror host']",P106
facebook/opt-13b,rome_5196,-0.0073089599609375,The language of The Bald Soprano is,French,['English'],P364
facebook/opt-13b,rome_1394,-0.007293701171875,The original language of The Good Father was,English,['French'],P364
facebook/opt-13b,rome_3413,-0.00727081298828125,The law in Jersey declares the language,French,['English'],P37
facebook/opt-13b,calinet_3975,-0.007266350090503693,"Queer As Folk, created in",American,"['Nederland', 'Catalan', 'Catalonia', 'Norway', 'Levantine', 'Czech', 'Australia', 'Canada']",P495
facebook/opt-13b,calinet_4157,-0.007266044616699219,Reinhard Divis plays in the position of,goaltender,['offensive midfielder'],P413
facebook/opt-13b,rome_19317,-0.007248878479003906,Henri Marteau used to work in,Berlin,['London'],P937
facebook/opt-13b,rome_11325,-0.007232666015625,Deborah Conway plays the,guitar,['violin'],P1303
facebook/opt-13b,rome_33,-0.0072116851806640625,The headquarter of Majorette is located in,Lyon,['London'],P159
facebook/opt-13b,calinet_5729,-0.007203781604766845,Dalarna's capital city is,Falun,"['West Rand', 'Daerah Istimewa Yogyakarta', 'Ulan Ude', 'Djibouti City', 'Johannesburg Town Council']",P1376
facebook/opt-13b,rome_1910,-0.007175445556640625,Prince Franz de Paula of Liechtenstein found employment in,Prague,['Paris'],P937
facebook/opt-13b,rome_5691,-0.0071392059326171875,The Sports Reporters was released on,ESPN,['HBO'],P449
facebook/opt-13b,rome_21157,-0.0071392059326171875,"Report Program Generator, created by",IBM,['Microsoft'],P178
facebook/opt-13b,rome_17692,-0.00708770751953125,Anare Mountains is a part of the continent of,Antarctica,['Asia'],P30
facebook/opt-13b,rome_6018,-0.007080078125,Worst Week originally aired on,CBS,['MTV'],P449
facebook/opt-13b,rome_21249,-0.007050514221191406,The headquarter of Klipfolio Dashboard is in,Ottawa,['Chicago'],P159
facebook/opt-13b,calinet_4017,-0.007037520408630371,Chris Boniol plays in the position of,kicker,['Midfielder'],P413
facebook/opt-13b,rome_13709,-0.0070362091064453125,"Walter Kasper, who has the position of",cardinal,['bishop'],P39
facebook/opt-13b,rome_5322,-0.007030487060546875,"In Merikarvia, the language spoken is",Finnish,['English'],P37
facebook/opt-13b,rome_5301,-0.00701141357421875,Baby Bob was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,calinet_12500,-0.006952613592147827,"Gerald Ford, whose position is that of",United States President,"['Punjab Pradesh Congress Committee', 'Vice Prime Minister']",P39
facebook/opt-13b,rome_7239,-0.0068416595458984375,Herman Haupt is originally from,Philadelphia,['Vienna'],P19
facebook/opt-13b,rome_5940,-0.0068359375,"Alan Ball, Jr. is a professional",soccer,['basketball'],P641
facebook/opt-13b,rome_2474,-0.0067942142486572266,The language of The Truce was,Italian,['English'],P364
facebook/opt-13b,rome_567,-0.006789207458496094,Yoro is located in,Honduras,['Japan'],P17
facebook/opt-13b,rome_19269,-0.006783008575439453,Brett Ralph is originally from,Raymond,['London'],P19
facebook/opt-13b,rome_21395,-0.006774604320526123,"Sydney Newman, who works for",BBC,['ESPN'],P108
facebook/opt-13b,rome_3237,-0.006744384765625,"Yfrah Neaman, playing the",violin,['piano'],P1303
facebook/opt-13b,calinet_692,-0.0067384640375773115,Sun Yingjie is native to,Sujiatun,"['Champaign, Illinois', 'Zaporozhia', 'Sissach']",P19
facebook/opt-13b,rome_17864,-0.0066852569580078125,Don Horn plays in the position of,quarterback,['midfielder'],P413
facebook/opt-13b,rome_5453,-0.006665229797363281,"Kill Arman, developed in",Finland,['Japan'],P495
facebook/opt-13b,rome_10364,-0.006659507751464844,"Sianspheric, developed in",Canada,['Germany'],P495
facebook/opt-13b,rome_17621,-0.006649017333984375,2004 IAAF World Cross Country Championships is located in the country of,Belgium,['Japan'],P17
facebook/opt-13b,rome_13380,-0.00664520263671875,Paleontological Journal is written in,Russian,['French'],P407
facebook/opt-13b,calinet_751,-0.006569266319274902,Cyril Despres originated from,Nemours,['Bomet'],P19
facebook/opt-13b,rome_10580,-0.006561279296875,William Harvey works in the field of,physiology,['physics'],P101
facebook/opt-13b,rome_1300,-0.00653076171875,1985 Southeast Asian Games is located in,Bangkok,['Manila'],P276
facebook/opt-13b,rome_16159,-0.006526827812194824,Richard Prebble originates from,Kent,['London'],P19
facebook/opt-13b,rome_14071,-0.006519317626953125,Brave Eagle debuted on,CBS,['NBC'],P449
facebook/opt-13b,rome_15194,-0.006505727767944336,Simon Islip was employed in,Canterbury,['London'],P937
facebook/opt-13b,rome_4673,-0.00646209716796875,The language of The Names of Love is,French,['English'],P364
facebook/opt-13b,rome_257,-0.006417334079742432,What does Alberto Mazzucato play? They play,opera,['jazz'],P136
facebook/opt-13b,calinet_2065,-0.006373047828674316,Arnold Schoenberg worked in,Berlin,"['Vienna', 'Augsburg']",P937
facebook/opt-13b,rome_5863,-0.006366729736328125,Sayat-Nova speaks,Armenian,['English'],P1412
facebook/opt-13b,rome_11545,-0.006320953369140625,The language of Coming Up Roses is,Welsh,['French'],P364
facebook/opt-13b,rome_12920,-0.00630950927734375,The original language of Mujrim was,Hindi,['English'],P364
facebook/opt-13b,rome_20753,-0.0063076019287109375,Arve Henriksen performs on the,trumpet,['guitar'],P1303
facebook/opt-13b,rome_2410,-0.006293296813964844,Peter Lassally is originally from,Hamburg,['Philadelphia'],P19
facebook/opt-13b,rome_10634,-0.00628662109375,Birdz was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,rome_21551,-0.006285190582275391,Nicholas Nixon was native to,Detroit,['London'],P19
facebook/opt-13b,rome_9411,-0.0062713623046875,Innocent III holds the position of,cardinal,['bishop'],P39
facebook/opt-13b,rome_4061,-0.006267547607421875,"AC4, that was formulated in",Sweden,['France'],P495
facebook/opt-13b,rome_21673,-0.00625300407409668,"Francisco Mendoza de Bobadilla, who holds the position of",cardinal,['bishop'],P39
facebook/opt-13b,rome_12085,-0.006219387054443359,The domain of activity of Ernst Heinrich Weber is,physiology,['mathematics'],P101
facebook/opt-13b,rome_11483,-0.0062103271484375,Veleka Ridge belongs to the continent of,Antarctica,['Europe'],P30
facebook/opt-13b,rome_9706,-0.006198883056640625,The headquarter of Skinner & Eddy is located in,Seattle,['Boston'],P159
facebook/opt-13b,rome_21289,-0.006195068359375,Island Son was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,calinet_872,-0.0061740875244140625,Bernhard Hoetger was native to,Dortmund,"['Wafangdian', 'Bijapur']",P19
facebook/opt-13b,rome_14470,-0.0061187744140625,Dominion Range belongs to the continent of,Antarctica,['Europe'],P30
facebook/opt-13b,rome_5995,-0.0060759782791137695,"Stronach Group, whose headquarters are in",Aurora,['California'],P159
facebook/opt-13b,rome_8786,-0.006019115447998047,The official language of European Union is,Finnish,['Spanish'],P37
facebook/opt-13b,rome_9441,-0.0059986114501953125,Henrik Lax took up work in,Helsinki,['London'],P937
facebook/opt-13b,calinet_5984,-0.005957305431365967,The capital city of Abruzzi is,Aquila,"['Chinsali', 'Malolos', 'East-Berlin', 'Pragjyotishpura', 'West Papua', 'Los Angeles County, California', 'Vaduz']",P1376
facebook/opt-13b,rome_12202,-0.005901336669921875,"Xgrid, a product created by",Apple,['IBM'],P178
facebook/opt-13b,rome_16013,-0.005901336669921875,Sinai and Palestine Campaign is in,Egypt,['London'],P276
facebook/opt-13b,calinet_12164,-0.005898118019104004,"Ali, who has the position of",Rashidun,"['Deputy Attorney General', 'United States Treasury Secretary', 'Indian Home Minister']",P39
facebook/opt-13b,calinet_12383,-0.005874514579772949,"Ashcroft, who has the position of",United States Attorney General,"['Kentucky governor', 'Chief Executive Officer (CEO)', 'Manila mayor']",P39
facebook/opt-13b,rome_16749,-0.0058727264404296875,Daniel Diges originated in,Spain,['Paris'],P740
facebook/opt-13b,rome_956,-0.005832672119140625,The language of Largo Winch II is,French,['English'],P364
facebook/opt-13b,rome_7603,-0.005825638771057129,Victor Horta speaks,Dutch,['English'],P1412
facebook/opt-13b,calinet_2226,-0.005770683288574219,Lotter took up work in,Leipzig,"['New Orleans, LA']",P937
facebook/opt-13b,rome_14203,-0.005742073059082031,Kevin Seconds originates from,Sacramento,['London'],P19
facebook/opt-13b,rome_3190,-0.0057373046875,The original language of Nenjinile was,Tamil,['English'],P364
facebook/opt-13b,rome_11276,-0.0057312846183776855,Edward Vermilye Huntington is native to,Clinton,['Florida'],P19
facebook/opt-13b,rome_21508,-0.0057220458984375,Alfred Flechtheim took up work in,Berlin,['London'],P937
facebook/opt-13b,calinet_786,-0.005715930461883545,Marie Fel is originally from,Bordeaux,"['Madhya Pradesh', 'New Haven, Connecticut', 'Billingford, Breckland', 'La Prairie, Quebec', 'Wakefield']",P19
facebook/opt-13b,rome_12386,-0.005644083023071289,Jourdan Miller is originally from,Bend,['London'],P19
facebook/opt-13b,rome_3071,-0.0056438446044921875,Ursula Dubosarsky worked in the city of,Sydney,['Berlin'],P937
facebook/opt-13b,rome_17253,-0.005641937255859375,"Willie Dixon, performing on the",guitar,['piano'],P1303
facebook/opt-13b,calinet_2037,-0.005633056163787842,Herzog took up work in,Jerusalem,"['Princeton University', 'New Orleans, Louisiana']",P937
facebook/opt-13b,rome_6907,-0.00562286376953125,Elisabeth Kopp worked in the city of,Bern,['London'],P937
facebook/opt-13b,calinet_4742,-0.005622506141662598,Star Singer originally aired on,Asianet,"['Kid Nation', 'Public Broadcasting Service (PBS)', 'TV Tokyo', 'Super Channel']",P449
facebook/opt-13b,calinet_623,-0.0056209564208984375,Engelbert Zaschka was native to,Freiburg,['Badnagar'],P19
facebook/opt-13b,rome_7555,-0.005604267120361328,"Ismoil Somoni Peak, in",Asia,['Antarctica'],P30
facebook/opt-13b,calinet_7834,-0.005599260330200195,The original language of The Big Swindle was,Hangul,"['De Wereld Draait Door', 'Norwegian', 'Spanish Language', 'Vietnamese']",P364
facebook/opt-13b,rome_18656,-0.0055522918701171875,Francesco Morosini worked in,Venice,['London'],P937
facebook/opt-13b,calinet_4267,-0.005537509918212891,Michael Garnett plays in the position of,goaltender,['linebacker'],P413
facebook/opt-13b,rome_7649,-0.0054874420166015625,"Larb, formulated in",Laos,['Canada'],P495
facebook/opt-13b,rome_11502,-0.005482614040374756,Josh Wise is native to,Riverside,['California'],P19
facebook/opt-13b,calinet_8088,-0.005472958087921143,Science fiction musicians such as,Norstrilia,['Paul Jeffrey'],P136
facebook/opt-13b,rome_6030,-0.005458414554595947,Wendy Jans originates from,Bree,['London'],P19
facebook/opt-13b,rome_13681,-0.005436897277832031,Peters baby was developed in,Denmark,['Australia'],P495
facebook/opt-13b,calinet_12480,-0.005431711673736572,"Bob Holden, whose position is that of",Missouri State Treasurer,"['Chief Executive Officer', 'hajib', 'Communities Secretary', 'International Trade Minister']",P39
facebook/opt-13b,rome_12094,-0.0054285526275634766,Stabben is located in the continent,Antarctica,['Europe'],P30
facebook/opt-13b,rome_6972,-0.005423545837402344,European route E25 is located in,Luxembourg,['Norway'],P17
facebook/opt-13b,rome_18939,-0.005419492721557617,Brush Strokes performs,sitcom,['jazz'],P136
facebook/opt-13b,rome_19309,-0.005403041839599609,Sinclair Radionics was formed in,Cambridge,['London'],P740
facebook/opt-13b,rome_8429,-0.0053863525390625,Stonington Island is a part of the continent of,Antarctica,['Europe'],P30
facebook/opt-13b,rome_3735,-0.0053863525390625,Marc Lamothe plays as,goaltender,['midfielder'],P413
facebook/opt-13b,rome_5043,-0.005368232727050781,Sonic Underground was formulated in,France,['Japan'],P495
facebook/opt-13b,rome_1019,-0.005367279052734375,The original language of Tank Knights Fortress is,Korean,['Swedish'],P364
facebook/opt-13b,rome_8867,-0.00534820556640625,St. Elsewhere was released on,NBC,['HBO'],P449
facebook/opt-13b,rome_19628,-0.005344390869140625,The Walkabouts formed in,Seattle,['London'],P740
facebook/opt-13b,calinet_2144,-0.005308628082275391,Claude Buffier took up work in,Rouen,"['Södermalm', 'New York City, United States']",P937
facebook/opt-13b,rome_1303,-0.005299568176269531,David Ben-Gurion worked in,Jerusalem,['London'],P937
facebook/opt-13b,rome_1332,-0.005272865295410156,Adolph Kolping took up work in,Cologne,['Berlin'],P937
facebook/opt-13b,rome_13480,-0.005246520042419434,Gabriel Montalvo Higuera has the position of,bishop,['mayor'],P39
facebook/opt-13b,rome_12798,-0.0052394866943359375,Jason Jennings plays in the position of,pitcher,['midfielder'],P413
facebook/opt-13b,rome_10727,-0.005237758159637451,What does Rudolf Brucci play? They play,opera,['jazz'],P136
facebook/opt-13b,rome_15480,-0.005223274230957031,"Poisonblack, that was formulated in",Finland,['India'],P495
facebook/opt-13b,rome_19213,-0.005218505859375,Kay O'Brien was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,calinet_12681,-0.0052049074854169574,The Reactionaries's record label is,New Alliance Records,"['Senses Fail', 'Drakkar Records', 'avex', 'Johnny Carroll', 'Necropolis Records', 'Rhino Entertainment', 'Verve Forecast Records']",P264
facebook/opt-13b,rome_18452,-0.005199432373046875,The language of The Elusive Avengers was,Russian,['English'],P364
facebook/opt-13b,rome_3058,-0.00513458251953125,Rudolf Carnap worked in the city of,Prague,['Cologne'],P937
facebook/opt-13b,rome_1896,-0.0051116943359375,Theobald Boehm worked in the city of,Munich,['Berlin'],P937
facebook/opt-13b,rome_7470,-0.005096435546875,"Sergiu Luca, playing the",violin,['guitar'],P1303
facebook/opt-13b,rome_12234,-0.0050868988037109375,George Perris was originally from,Athens,['Philadelphia'],P19
facebook/opt-13b,rome_12352,-0.005023956298828125,Heaven Shall Burn originated in,Germany,['Canada'],P495
facebook/opt-13b,rome_7266,-0.005017280578613281,DJ Format was originally from,Southampton,['Philadelphia'],P19
facebook/opt-13b,rome_16300,-0.005015850067138672,The language of Arahan is,Korean,['English'],P364
facebook/opt-13b,rome_1452,-0.005009710788726807,The profession of Nicholas John Hannen is,diplomat,['actor'],P106
facebook/opt-13b,rome_5592,-0.0049974918365478516,Marvin David Levy plays,opera,['jazz'],P136
facebook/opt-13b,rome_6317,-0.004971623420715332,"The Consumer Goods, that was formed in",Winnipeg,['London'],P740
facebook/opt-13b,rome_8450,-0.00496673583984375,Sushi Pack was originally aired on,CBS,['NBC'],P449
facebook/opt-13b,rome_9485,-0.004960417747497559,What does John Cage play? They play,opera,['jazz'],P136
facebook/opt-13b,rome_8728,-0.004958152770996094,Robert Keayne was employed in,Boston,['London'],P937
