model,dataset_id,differences,stem,true,false,relation
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11490,-0.0014050006866455078,Saturnin has the position of,bishop,['mayor'],P39
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12639,-0.001401275396347046,The music label representing Ronnie Boykins is,ESP,"['mau5trap', 'Sugar Music', 'Checker Records', 'SMEJ', 'Lil Bow Wow', 'Carnifex']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11762,-0.001399993896484375,"Video & Arcade Top 10, from",Canada,['Japan'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1503,-0.0013998746871948242,"Mike Liut, who plays the position",goaltender,['midfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_614,-0.0013990402221679688,Douglas Century is originally from,"Calgary, Alberta","['Fobello', 'Vologda Governorate', 'Stolberg, Saxony-Anhalt']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10974,-0.0013980865478515625,War Babies was created in,Seattle,['London'],P740
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_936,-0.0013940930366516113,"Jordan ""Ratbeard"" Hastings was native to","Hamilton, Ontario","['Banyuwangi', 'Anglesey', 'Belfast', 'County Londonderry']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_885,-0.0013937950134277344,Charlemagne is originally from,Frankish,"['Merseburg', 'Newcastle', 'Casal di Principe', 'Sark', 'Algiers']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_16861,-0.0013885498046875,Eduard Marxsen worked in the city of,Hamburg,['Cologne'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7212,-0.0013859272003173828,Astrid Thors was employed in,Helsinki,['Stockholm'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_542,-0.0013798028230667114,Michael Botterill is originally from,"Belleville, Ontario","['Newcastle, KwaZulu-Natal', 'Deepwater, Missouri', 'Hampi', 'Sieradz']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_14466,-0.0013782978057861328,"A Generation, that was created in",Poland,['France'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_18561,-0.001377105712890625,Black Mark Productions was created in the country of,Sweden,['Ukraine'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12755,-0.0013769964377085366,"Bethany Dillon, which is represented by",Sparrow Records,"['Kill Rock Stars', 'After Forever', 'ABC-Paramount Records', 'Blackground', 'Goodie Mob', 'Saddle Creek Records']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8586,-0.0013729135195414226,Monte Carlo is developed by,Chevrolet,"['KAPO', 'BAE Systems Marine', 'Konica']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_21350,-0.0013723373413085938,Phone Booth plays,thriller,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_17490,-0.0013723373413085938,Supersister was formulated in,Netherlands,['Sweden'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_3254,-0.001370549201965332,The location of 2015 World Archery Championships is,Copenhagen,['London'],P276
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6472,-0.0013672908147176106,Moses Sofer passed away in,Pressburg,"['Oberlin, Ohio', 'Colonial Hong Kong', 'Tărnovo']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1372,-0.0013655424118041992,Henri Rabaud plays,opera,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_556,-0.0013637542724609375,James Ford Seale is originally from,United States,"['Surrey', 'Dandong']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11418,-0.0013628005981445312,The language of Ambush was,Finnish,['French'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11544,-0.001360177993774414,Ed Logg works for,Atari,['Apple'],P108
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_8027,-0.001355886459350586,Henry Kirke White is originally from,Nottingham,['Kabul'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_21082,-0.0013453960418701172,"Giovanni Borgia, 2nd Duke of Gandia speaks the language",Catalan,['Italian'],P1412
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_20824,-0.0013442039489746094,John Kemp died in,Canterbury,['Rome'],P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6376,-0.001343687375386556,Jost de Negker died at,Augsburg,"['Grayson County', 'Vincennes, Indiana', 'Lichfield']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7015,-0.0013331174850463867,The headquarters of LWRC International is in,Cambridge,['Chicago'],P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_18762,-0.0013318061828613281,Herman Branover writes in,Russian,['Hebrew'],P1412
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8515,-0.0013317068417867024,VIC-20 is developed by,Commodore,"['Ball Aerospace', 'Clyde Engineering', 'BAE Systems']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10060,-0.0013294219970703125,Jonathan Meese was employed in,Hamburg,['Munich'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12787,-0.001329044500986735,The music label representing John Coltrane is,Prestige Records,"['KOCH Records', '1910 Fruitgum Company', 'ECM Records', 'SMEJ', 'Presley', 'Relapse Records']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_704,-0.0013275146484375,Nimatullah Kassab was originally from,Lebanese,"['Slaughters, Kentucky', 'Ponsonby, New Zealand', 'Canning, Nova Scotia', 'Sravasti']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_19743,-0.00132673978805542,William Somerset Maugham's area of work is,novelist,['psychology'],P101
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6175,-0.001326286792755127,Asclettin passed away at,Aversa,"['Comana', 'Lorraine', 'St Pancras, London', 'Bordelais', 'Dol']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_17958,-0.001323103904724121,"Nicholas V, who holds the position of",pope,['bishop'],P39
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_4584,-0.001322925090789795,Night Flight was originally aired on,USA network,"['TLC (TV channel)', 'NRK2', 'Daldalita', 'VH-1 Classic']",P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_201,-0.0013184547424316406,NY shares a border with,NJ,"['PUDUKOTTAI DISTRICT', 'Togo']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_5231,-0.0013177096843719482,The occupation of Merritt is,politician,"['executive production', 'bootlegging', 'on-field official', 'federal delegate']",P106
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12696,-0.0013164111546107701,The music label that is representing Young Foolish Happy is,Mercury Records,"['Excello Records', 'Mshasho Productions', 'Rack City', 'Myrrh Records', 'Barclay Records', 'Ghostface', 'DJ Evil Dee']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2222,-0.0013141632080078125,Bavaria worked in,"Berlin, Germany","['Lille', 'London']",P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12603,-0.0013121441006660461,Dischord Records artists such as,Minor Threat,"['A&M/Octone Records', 'Berry Gordy, Jr.', 'Alex Tronic Records', 'MTM Records', 'SMEJ', 'James McColl', 'Castle Communications', 'Because Music']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10179,-0.0013111233711242676,Kristin Clemet worked in,Oslo,['London'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_16056,-0.001308441162109375,"Role Models, that was developed in",Germany,['India'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_3143,-0.0013030171394348145,"Officially, Russian is the language of",Karachay–Cherkessia,"['Armeno', 'Badakhshan Province']",P37
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8693,-0.0013003349304199219,DECSYSTEM-20 is produced by,Digital Equipment Corporation,"['P&G', 'AB InBev', 'Sunbeam car company']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_14666,-0.0012981891632080078,The language of Hamlet was,Russian,['Danish'],P407
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_18210,-0.0012979507446289062,The language of The Stolen Children is,Italian,['French'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_3457,-0.0012969970703125,Gerard Mortier used to work in,Paris,['London'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8517,-0.0012962818145751953,Class 220 Voyager is a product of,Bombardier Transportation,"['B-17', 'Piasecki']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6587,-0.001286605993906657,OldTown White Coffee is headquartered in,Ipoh,"['Nara city', 'Manila', 'Enon, Ohio']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_763,-0.0012865066528320312,"Jonas Mouton, who plays the position",linebacker,['midfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2431,-0.0012860298156738281,Joseph Bergler found employment in,Prague,['Seattle'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7931,-0.0012845993041992188,Kendrell Bell plays as,linebacker,['quarterback'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_3226,-0.0012845993041992188,The language of The Iron Ladies was,Thai,['French'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12962,-0.001280645529429118,The music label representing Adam F is,Breakbeat Kaos,"['Quote Unquote Records', 'V.I.P.', 'In-Fidelity Recordings', 'Wildside Records', 'Diddy', 'Surgical Steel']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_8163,-0.0012798309326171875,Crac was formulated in,Canada,['Italy'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10594,-0.0012787580490112305,Erik Komatsu plays as,outfielder,['midfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_4335,-0.0012787580490112305,The genre played by The Dustbinmen is,sitcom,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_5773,-0.001277923583984375,Phil Bentham was native to,Leigh,['Sydney'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7945,-0.0012764930725097656,"The Waking Eyes, that was started in",Winnipeg,['Seattle'],P740
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_19612,-0.0012753009796142578,Alexander Bogdanov's area of work is,medicine,['sociology'],P101
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_5911,-0.0012705326080322266,The language of Faceless Killers is,Swedish,['Italian'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_14680,-0.0012683868408203125,Playmakers originally aired on,ESPN,['MTV'],P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8572,-0.0012683868408203125,DJM is developed by,Pioneer Electronics,"['Charles Hill & Sons', 'BLMC', 'Maserati']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11264,-0.0012664794921875,Sealab 2020 was originally aired on,NBC,['CBS'],P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12709,-0.0012647310892740886,"Madchild, that is represented by",Suburban Noize,"['Laurie Records', 'So So Def', 'P-Vine Records', 'Mshasho Records', 'Chancellor Records', 'Telstar Records']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2415,-0.0012607574462890625,Joseph Wirth found employment in,Freiburg,['Tatarstan'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7545,-0.0012605786323547363,"Three Up, Two Down is known for performing",sitcom,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10563,-0.00125885009765625,IRIB TV3 was written in,Persian,['French'],P407
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_12317,-0.001257181167602539,The language of Spanish treasure fleet was,Dutch,['French'],P407
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_3367,-0.0012526512145996094,Voicst from,Netherlands,['Finland'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_14554,-0.0012516975402832031,Popular National Union is based in,Warsaw,['Detroit'],P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1828,-0.001251220703125,"Geo Metro, produced by",Suzuki,['Honda'],P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11886,-0.0012489557266235352,Murad Velshi's occupation is,politician,['actor'],P106
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6347,-0.0012457966804504395,Charles Fredericks succumbed at,"Sherman Oaks, California","['Woodbury', 'Pippa Passes, Kentucky']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_4805,-0.001244470477104187,The Network Ten release of,Pirate Islands,"['CBC News', 'Aifric', 'Soul Train', 'MediaCorp Channel 8']",P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_12047,-0.0012443065643310547,Regnier de Graaf's domain of work is,physician,['philosophy'],P101
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_20685,-0.00124359130859375,RTL Radio from,Netherlands,['Canada'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6476,-0.0012401819229125976,Tim Samaras died at,"El Reno, Oklahoma","['Epsom', 'Faizabad', 'Guidizzolo', 'Montana', 'St Ives, Cornwall']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_872,-0.001239776611328125,Bernhard Hoetger was native to,Dortmund,"['Wafangdian', 'Bijapur']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_15930,-0.0012371540069580078,The language of Fire in the Steppe is,Polish,['English'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_13310,-0.0012350082397460938,Viktor Nessler plays,opera,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_12335,-0.0012349486351013184,John Engler worked in,Lansing,['London'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7565,-0.0012292861938476562,Barry Davies is employed by,BBC,['Microsoft'],P108
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_16805,-0.001228630542755127,"Reinhard Divis, who plays the position",goaltender,['guard'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_9878,-0.00122833251953125,Blaine Willenborg was born in,Miami,['Portsmouth'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_6505,-0.0012264251708984375,"Love Blossoms, from",Singapore,['Japan'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6529,-0.0012238721052805583,"Mexico City, Mexico contains the headquarters of",Pan American Sports Organization,"['Free Association Books', 'White House', 'Cizeta', ""N'Djamena"", 'Kyushu Railway Company', 'Rovigo']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_530,-0.0012230873107910156,Carol Benesch originates from,Krnov,"['Krefeld', 'Caracas, Venezuela']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12633,-0.0012222925821940105,Vertigo Records recording artist,They,"['Fair Trade', 'Brian Eno', 'Delerium', 'Barnaby', 'Mel Bay', 'Dave Mustaine', 'DreamWorks Records', 'Emi Italiana', 'Ropeadope']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_19098,-0.00122147798538208,The domain of work of Adrianne Wadewitz is,Wikipedia,['sociology'],P101
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8548,-0.0012213289737701416,VT100 is a product of,DEC,"['Khrunichev', 'Fratelli Tanfoglio S.N.C.']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8729,-0.0012195706367492676,73 class is developed by,Walkers Limited,"['Bugatti', 'Junkers Motoren', 'Aeromarine', 'Hyundai Rotem']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_476,-0.0012183586756388347,Heilongjiang shares a common border with,Primorsky Krai,"['Pandino', 'Lomazzo', 'North Gyeongsang Province']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_4078,-0.0012099742889404297,Manuel Johnson plays in the position of,Wide Receiver,['corner outfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_8992,-0.0012073516845703125,"Kidstreet, that was created in",Canada,['India'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_334,-0.001206129789352417,Mexico shares a border with,American,"['Miranda State', 'Somerset', 'Dornogovi Province', 'Udham Singh Nagar District']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12737,-0.0012055890900748117,The Legendary Pink Dots's label is,ROIR,"['Rhino Records', 'Wagram', 'EPMD', 'All Hope Is Gone', 'CandyRat', 'Attic Records', 'Rising Tide Records']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_5824,-0.0012054443359375,The language of Law of Desire was,Spanish,['French'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6828,-0.0012053251266479492,"Catholic University, whose headquarters are in",Leuven,"['Ciudad de México', 'Bidvest Wits']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2193,-0.001203775405883789,Ludwig Philippson worked in,Bonn,['Cologne'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8267,-0.001203000545501709,Alternative rock musicians such as,Manic Street Preachers,"['string quintet', 'Black Samson']",P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_30,-0.001199282705783844,Powys shares a border with,Neath Port Talbot,"['Sestriere', 'Mercer County', 'Vado Ligure', 'SeaTac', 'Alpes-Maritimes', 'Gmina Przytoczna', 'Fiuggi', 'Paktika']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7376,-0.0011960268020629883,Anything but Love is known for performing,sitcom,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_61,-0.0011960168679555256,Nasino shares a border with,Garessio,"['Bokaro district', 'Fubine', 'Atlantic seaboard', 'Capitale-Nationale', 'Barmer', 'Tamilnadu']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_865,-0.001195952296257019,Hiyya is native to,Babylon,"['Tarentum', 'Meishan', 'Ukraine', 'Caswell County, North Carolina']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7708,-0.0011959075927734375,Jan Petersen found employment in,Oslo,['Paris'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_17667,-0.0011954307556152344,"Ida Dalser, a native",Italian,['French'],P103
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6679,-0.0011950433254241943,Birmingham has the headquarters of,BSA,"['Fort Lauderdale', 'CJCUC', 'Westwood, Massachusetts', 'BBC']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_4157,-0.0011916160583496094,Reinhard Divis plays in the position of,goaltender,['offensive midfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_11650,-0.0011913776397705078,"Team Meat, developed by",Edmund McMillen,"['Sikorsky Aircraft', 'Lionhead Studios']",P178
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_17573,-0.001190185546875,"In South Carolina, an official language is",English,['Spanish'],P37
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1052,-0.001190185546875,The language of Haratch was,Armenian,['German'],P407
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11337,-0.0011881589889526367,Cake was founded in,Sacramento,['Boston'],P740
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8917,-0.001187637448310852,Swift is created by,Suzuki,"['Hasbro', 'AeroVironment', 'ZOHO Corporation', 'Fairchild Republic']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_12568,-0.0011856820848253039,Geffen Records recording artist,Rise Against,"['Lengua Armada Discos', 'Ace Enders', 'Mother Records', 'Trevor Lawrence Jr.', 'Thizz Entertainment', 'Mountain Music', 'Raw Energy', 'Xtra Mile Records', 'Gillian Welch']",P264
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_6658,-0.0011830329895019531,Ray Stubbs is employed by,BBC,['Microsoft'],P108
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_18238,-0.0011811256408691406,"Marco Benevento, the",piano,['guitar'],P1303
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6511,-0.001180887222290039,Design Design is headquartered in,Manchester,"['Brooklyn College', 'Montebello, California', 'Dubai Municipality']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_309,-0.0011792629957199097,Lanusei shares a border with,Arzana,"['Courcouronnes', 'Voronezh Oblast', 'Northampton County, PA', 'Evesham']",P47
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2881,-0.0011763638920254177,"Giles County, Virginia, which has the capital",Pearisburg,"['Zagazig', 'Munich (München)', 'Lorengau', 'Gail, Texas', 'Volkhovsky District', ""Pla d'Urgell"", 'Marigot', 'Atacora', 'Thomas County, Georgia']",P36
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8258,-0.001174330711364746,"Jasen Rauch, who plays",alternative rock,"['puzzle video game', 'Lalkaar', 'hard trance', 'West Is West']",P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1075,-0.0011690855026245117,"Antoine Godeau, who has the position of",bishop,['mayor'],P39
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_21234,-0.0011682510375976562,Selma Kurz was employed in,Vienna,['London'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_930,-0.0011635124683380127,Tim McCray was originally from,"Waycross, Georgia","['Evanston, Illinois', 'Wilna', 'Greenville, North Carolina', 'Majorcan']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6897,-0.001160264015197754,Singapore has the headquarters of,SGX,"['AFC United', 'Roosendaal', 'Matsuyama, Ehime', 'Otago', 'DONG']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_13210,-0.0011587142944335938,The language of Socha Na Tha was,Hindi,['English'],P364
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8366,-0.0011567771434783936,"Cassie Davis, who plays",pop,"['spy', 'Piano sonata']",P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_20238,-0.0011548399925231934,Capital Gang was released on,CNN,['HBO'],P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_14157,-0.0011533498764038086,Hearts of Soul was from,Netherlands,['France'],P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_19973,-0.0011481046676635742,Corner Cliffs is located in the continent,Antarctica,['Africa'],P30
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_933,-0.0011449058850606284,Alejandro Morera Soto was originally from,Alajuela,"['Wassy', 'Montevideo', 'Niemegk']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_841,-0.0011442899703979492,Max Blecher speaks,Romanian,['Spanish'],P1412
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_12843,-0.0011441707611083984,"Ronnie Waldman, who works for",BBC,['Apple'],P108
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_3781,-0.0011415481567382812,"The Last Days, that originated in",USA,"['Morocco', 'Thailand', 'Cuba', 'Spanish', 'South East Asia', 'Israel', 'Bolivia', 'Việt Nam']",P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_722,-0.0011389454205830891,Nic Waal is originally from,Kristiania,"['Manchester', 'Subic Bay', 'McVeytown']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11203,-0.0011388063430786133,Guy Deghy was native to,Budapest,['Melbourne'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_7314,-0.0011374831199645996,Bloodshy that was founded in,Swedish,"['Falkenberg', 'Bangalore', 'Newport Beach', 'North Wales', 'Los Angeles, California']",P740
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_15768,-0.0011358261108398438,World Bowl XV is located in,Frankfurt,['Edmonton'],P276
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_1296,-0.0011358261108398438,Nick Ross is employed by,BBC,['Microsoft'],P108
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7405,-0.0011339187622070312,Theodore Wilbur Anderson originates from,Minneapolis,['London'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8399,-0.0011326074600219727,Pop musicians such as,Kevin Borg,"['Outlaw Country', 'Jonas Bering']",P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_7445,-0.001131594181060791,Claude Corea's occupation is,diplomat,['composer'],P106
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6729,-0.0011310378710428874,Cape Town has the headquarters of,Milano United,"['Denver', 'Darden School', 'Stax Studio']",P159
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6401,-0.0011301934719085693,Edward Poynter lost their life at,London,"['Black Hills', 'Peloponnesus', 'Giverny', 'Tainan']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_818,-0.001129239797592163,Makyla Smith is native to,Canadian,"['East Los Angeles, California', 'Uccle', 'Simbirsk', 'Bessines-sur-Gartempe']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_16916,-0.001129150390625,Abram Ioffe specializes in,physics,['French'],P101
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_19485,-0.001129150390625,ProStars was originally aired on,NBC,['CBS'],P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_4918,-0.001127040386199951,The Secret Service originally aired on,Associated Television,"['MTV', 'RTL Television', 'Norddeutscher Rundfunk', 'Hulu Plus', 'Ruff']",P449
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_2503,-0.0011256422315325057,The capital city of Sussex is,Selsey,"['Chilpancingo', 'Kalush', 'Poplarville', 'El Bayadh', 'Les Borges Blanques', 'Lazio Region', 'St Michael, Barbados']",P36
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_240,-0.001125335693359375,Arthur is located in,Illinois,['California'],P131
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_2936,-0.0011241436004638672,Gordon Coppuck was originally from,Fleet,['Pittsburgh'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_15429,-0.001122117042541504,"Poon Yiu Cheuk, who plays the position",defender,['midfielder'],P413
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_10320,-0.0011217594146728516,"Roger Karoutchi, speaker of",French,['Russian'],P103
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_18176,-0.00112152099609375,Edvard Westermarck took up work in,Helsinki,['Berlin'],P937
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_6116,-0.0011192560195922852,Bengt Gottfried Forselius passed away in,Baltic Sea,"[""Moloka'i"", 'Camrose, Alberta', 'Ternopil']",P20
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_3934,-0.0011127471923828125,"Range Busters, that originated in",American,"['Japanese television', 'Nazi', 'Etruria', 'Scotland', 'France']",P495
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_11235,-0.0011125802993774414,What does Harrison Birtwistle play? They play,opera,['jazz'],P136
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_834,-0.0011121034622192383,Hugo de Garis was born in,"Sydney, Australia","['Deptford', 'Theberton', 'Clarksdale, Mississippi']",P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,calinet_8611,-0.0011101365089416504,Saturn Relay is created by,GM,"['Proton cars', 'Vosper Thornycroft', 'Volkswagen']",P176
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_21661,-0.0011091232299804688,James Gomez is native to,Singapore,['London'],P19
togethercomputer/RedPajama-INCITE-Base-3B-v1,rome_15292,-0.0011065006256103516,Amici Forever performs,opera,['jazz'],P136
