model,dataset_id,differences,stem,true,false,relation
meta-llama/Llama-2-13b-hf,rome_13310,-0.003692095706355758,Viktor Nessler plays,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_535,-0.003691900389640068,Don Elliott is native to,"Somerville, New Jersey","['Zirc', 'Hamburg-Wandsbek', 'South Uist', 'Ormoc City']",P19
meta-llama/Llama-2-13b-hf,rome_16590,-0.003673583472846076,"StyleWriter, created by",Apple,['Nintendo'],P176
meta-llama/Llama-2-13b-hf,rome_10796,-0.003663901108666323,What does Paul Dessau play? They play,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_12693,-0.0036537892464822974,Motown recording artist,Velvelettes,"['Ariel Pink', 'Rawkus Records', 'K-Dot', 'Projekt', 'Verve Forecast', 'Velour Records', 'Tradition Records', 'Bow Wow', 'W&G', 'Earache Records']",P264
meta-llama/Llama-2-13b-hf,calinet_11502,-0.0036414589165474354,"Summer Days, created by",0verflow,"['AMD Graphics', 'ProQuest']",P178
meta-llama/Llama-2-13b-hf,rome_7429,-0.0036405021310201846,MIM-3 Nike-Ajax is created by,Douglas,['Fiat'],P176
meta-llama/Llama-2-13b-hf,rome_13776,-0.003636399284005165,Cape Longing is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-13b-hf,calinet_8809,-0.0036323913182059187,They is developed by,Brighton works,"['GEC-Marconi', 'HP', 'GAZ', 'Kentron']",P176
meta-llama/Llama-2-13b-hf,rome_17052,-0.0036085093270230573,A Love Trilogy performs,disco,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_14939,-0.00360548694152385,"Paul Wilson, Baron Wilson of High Wray, who works for",BBC,['Microsoft'],P108
meta-llama/Llama-2-13b-hf,rome_10580,-0.0035934369079768658,William Harvey works in the field of,physiology,['physics'],P101
meta-llama/Llama-2-13b-hf,rome_15155,-0.0035917820132453926,Borg Massif is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_20340,-0.00358483794843778,Battle of France is located in,Luxembourg,['Birmingham'],P276
meta-llama/Llama-2-13b-hf,rome_4668,-0.003573539142962545,Gary Beban plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-13b-hf,rome_9733,-0.0035649591591209173,What does Montgomery Brothers play? They play,jazz,['funk'],P136
meta-llama/Llama-2-13b-hf,calinet_12869,-0.0035555997178562393,The music label that is representing Sakis Rouvas is,PolyGram Records,"['CandyRat', 'Alcest / Les Discrets', ""What'd I Say"", 'Caldo Verde Records', 'Bridge 9', 'Heaven Music', 'A Medio Vivir', 'Bluebird']",P264
meta-llama/Llama-2-13b-hf,calinet_8709,-0.0035541920506148017,Laguna is developed by,Renault,"['Triumph Motorcycles', 'Shin Meiwa', 'Sopwith Aviation Company', 'adidas']",P176
meta-llama/Llama-2-13b-hf,calinet_12920,-0.003553516260581091,"Ronnie Dove, that is represented by",Diamond Records,"['Greenthink', 'DGC', 'Paisley Park Studios', 'Ronnie Mathews', 'Pretty Hate Machine', 'MCA records']",P264
meta-llama/Llama-2-13b-hf,rome_10179,-0.0035519984521670267,Kristin Clemet worked in,Oslo,['London'],P937
meta-llama/Llama-2-13b-hf,rome_4217,-0.003550369292497635,Mokhtar Belmokhtar died at,Libya,['Birmingham'],P20
meta-llama/Llama-2-13b-hf,calinet_5113,-0.0035446100869194197,The occupation of Michael Galvin is,actor,"['pornographic', 'inker', 'skald', 'Play-by-play']",P106
meta-llama/Llama-2-13b-hf,calinet_7374,-0.00353965170434094,"Random Hand, that originated in",Keighley,"['Australia', 'Lucerne', 'Crawley', 'Sunnyvale, CA', 'Newbury Park, California']",P740
meta-llama/Llama-2-13b-hf,rome_2911,-0.0035197758115828037,The Bar-Kays is known for performing,funk,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_16706,-0.0035144295543432236,Press Your Luck was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_6926,-0.0035097902873530984,KNR is based in,Nuuk,"['Hialeah, Florida', 'Oklahoma City, Oklahoma']",P159
meta-llama/Llama-2-13b-hf,calinet_11742,-0.003507255416479893,ISO 32000-1 was developed by,Adobe,"['Tatsumi', 'Kronos Digital Entertainment', 'Amanita Design', 'Nero AG']",P178
meta-llama/Llama-2-13b-hf,rome_16671,-0.003502271603792906,The domain of work of Antoine Augustin Cournot is,economics,['anatomy'],P101
meta-llama/Llama-2-13b-hf,rome_21673,-0.003492585485219024,"Francisco Mendoza de Bobadilla, who holds the position of",cardinal,['bishop'],P39
meta-llama/Llama-2-13b-hf,rome_18875,-0.0034725269360933453,The law in ASEAN declares the language,Filipino,['English'],P37
meta-llama/Llama-2-13b-hf,rome_21840,-0.003464736437308602,Edward VIII Bay is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_11390,-0.003464519228145946,Rotch Dome is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_859,-0.003449717565672472,The headquarter of Strait Shipping is in,Wellington,['Jakarta'],P159
meta-llama/Llama-2-13b-hf,rome_18373,-0.0034470832906663418,Tony Wilson worked in,Manchester,['London'],P937
meta-llama/Llama-2-13b-hf,calinet_1959,-0.0034409947491743273,The domain of activity of Nicolai Stepanovitch Turczaninow is,botanist,"['anatomy', 'number theory', 'Biblical scholar']",P101
meta-llama/Llama-2-13b-hf,rome_10034,-0.0034389290085528046,Kojur District is located in,Iran,['India'],P17
meta-llama/Llama-2-13b-hf,calinet_1624,-0.0034388747281814958,Physics is the expertise of,Maxwell,"['ethology', 'graphic artist', 'Hieronymus Bock', 'philosophy', 'science fiction', 'Viking Age', 'geologist', 'Algebraic Geometry']",P101
meta-llama/Llama-2-13b-hf,calinet_12879,-0.00343365234311932,The music label representing Uptight is,Tamla,"['Bruce Pavitt', 'ACT', 'BEC Records', 'Roulette']",P264
meta-llama/Llama-2-13b-hf,rome_8071,-0.003433413337916136,Archimedes works in the field of,geometry,['physics'],P101
meta-llama/Llama-2-13b-hf,calinet_8621,-0.003417717474803794,EF is a product of,Canon,"['Samsung Electronics', 'VSEL']",P176
meta-llama/Llama-2-13b-hf,calinet_818,-0.003402677732083248,Makyla Smith is native to,Canadian,"['Simbirsk', 'Uccle', 'East Los Angeles, California', 'Bessines-sur-Gartempe']",P19
meta-llama/Llama-2-13b-hf,rome_1297,-0.0033977767070609843,Gair Mesa is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_1901,-0.0033963136831809087,Pavlov works in the field of,Physiology,"['psychiatrist', 'Healthcare Administration', 'celestial mechanics', 'experimental psychologist', 'Neurology', 'Nikolai Lobachevsky', 'Do-it-yourself']",P101
meta-llama/Llama-2-13b-hf,rome_12034,-0.0033949232602026314,The headquarter of Intransitive Recordings is in,Cambridge,['Milan'],P159
meta-llama/Llama-2-13b-hf,calinet_12856,-0.003386548947154162,The music label representing Slow Dazzle is,Island Records,"['Prank Records', 'Eumir Deodato', 'V2 Music', 'Mediaskare Records', 'Unstable Ape', 'Fearless', 'Carpark North']",P264
meta-llama/Llama-2-13b-hf,calinet_12810,-0.003384830349735542,Warner Music recording artist,Donkeyboy,"['T-Neck', 'Burrito Deluxe', 'Zunior', 'Dill Records', 'Chop Shop Records', 'Mercury Records Nashville', 'Revelation', 'MCA records', 'Firebox Records', 'Badmotorfinger', 'Cash Money Records', 'mau5trap']",P264
meta-llama/Llama-2-13b-hf,rome_19131,-0.003371768951183185,Scaife Mountains is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_17591,-0.0033715192694216967,John Howard Davies is employed by,BBC,['Fiat'],P108
meta-llama/Llama-2-13b-hf,calinet_9121,-0.003352980395339008,The language of RTF is,French,"['Spring Torrents', 'English grammar', 'Brazilian Portuguese']",P407
meta-llama/Llama-2-13b-hf,calinet_905,-0.003348388956510462,Yoshimitsu originates from,Kyoto,"['Sutton, Surrey']",P19
meta-llama/Llama-2-13b-hf,rome_1858,-0.0033455914381192997,The Golden Palace was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_6708,-0.0033427061185897777,RAF Leeming has the headquarters of,100 Squadron,"['AFSOC', 'Palembang', 'Bobo Dioulasso', 'Renton, Washington']",P159
meta-llama/Llama-2-13b-hf,rome_11428,-0.0033419153187423944,Herman Francis Mark originates from,Vienna,['Mumbai'],P19
meta-llama/Llama-2-13b-hf,calinet_8156,-0.0033320190996164456,"Waltz Time, who plays",musical film,"['New Orleans jazz', 'targum']",P136
meta-llama/Llama-2-13b-hf,calinet_648,-0.0033284742345737564,Marian McKnight was born in,"Manning, South Carolina","['Crescent City', 'Chashniki', 'Khumbu', 'Heusden, Belgium', 'Nantes', 'Fagagna']",P19
meta-llama/Llama-2-13b-hf,rome_3023,-0.0033220993354916573,I Bet You Will premieres on,MTV,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_12968,-0.0033119880929137124,"Three 6 Mafia, which is represented by",Prophet Entertainment,"['Centricity Music', 'EMI Records', 'Mint Records', 'Top Dawg Entertainment', 'Teddy Riley', 'Stooges', 'Rise Above Records']",P264
meta-llama/Llama-2-13b-hf,calinet_4911,-0.003307397841922466,War Stories originally aired on,Fox News Channel,"['Modern Marvels', 'Raiuno', 'GMA Network', 'Rakhi', 'Monday Night Countdown', 'Frontier (1955 TV series)', 'CBC Newsworld', 'TV Pirata']",P449
meta-llama/Llama-2-13b-hf,calinet_552,-0.003297012821917633,Magnol is native to,Montpellier,"['Ebbw Vale', 'Liegnitz']",P19
meta-llama/Llama-2-13b-hf,calinet_8988,-0.0032717938447603956,"E8, created by",General Motors,"['Kværner Masa-Yards', 'Lorraine']",P176
meta-llama/Llama-2-13b-hf,calinet_3080,-0.003261659396230243,"Officially, English is the language of",Puerto Rico,"['Nepal', 'Chuvash Republic']",P37
meta-llama/Llama-2-13b-hf,rome_1433,-0.0032579698017798364,The headquarters of Vergo Retail is in,Liverpool,['Chandler'],P159
meta-llama/Llama-2-13b-hf,rome_21308,-0.003256320909713395,Louis Prima performs on the,trumpet,['piano'],P1303
meta-llama/Llama-2-13b-hf,calinet_8506,-0.0032539603926124983,They is produced by,Bristol Siddeley,"['Airbus', 'Sauer & Sohn', 'Kia']",P176
meta-llama/Llama-2-13b-hf,rome_11446,-0.0032529570162296295,Yotam Halperin speaks,Hebrew,['English'],P1412
meta-llama/Llama-2-13b-hf,calinet_12164,-0.0032505133422091603,"Ali, who has the position of",Rashidun,"['United States Treasury Secretary', 'Deputy Attorney General', 'Indian Home Minister']",P39
meta-llama/Llama-2-13b-hf,calinet_12962,-0.0032392816331897243,The music label representing Adam F is,Breakbeat Kaos,"['Quote Unquote Records', 'Wildside Records', 'Diddy', 'V.I.P.', 'In-Fidelity Recordings', 'Surgical Steel']",P264
meta-llama/Llama-2-13b-hf,rome_11525,-0.0032329345121979713,"Motion, a product manufactured by",Apple,['Microsoft'],P178
meta-llama/Llama-2-13b-hf,rome_18889,-0.003232147075323155,Dunedin Range is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_16628,-0.003232021816074848,Joseph Desha died in,Georgetown,['Paris'],P20
meta-llama/Llama-2-13b-hf,rome_2064,-0.00321989726035099,Glenn Foley plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-13b-hf,calinet_9826,-0.0032183415404650386,საქართველო is named for,Georgian,"['Tito Jackson', 'Orange County (California)', 'Abisko', 'Gosport', 'Khandahar', 'Long Buckby']",P138
meta-llama/Llama-2-13b-hf,rome_19644,-0.0032026249027694575,"TROS, which is located in",Netherlands,['Uganda'],P17
meta-llama/Llama-2-13b-hf,calinet_5231,-0.0031753754759904496,The occupation of Merritt is,politician,"['executive production', 'on-field official', 'federal delegate', 'bootlegging']",P106
meta-llama/Llama-2-13b-hf,rome_9501,-0.0031733261421322823,Strawbs that was founded in,England,['London'],P740
meta-llama/Llama-2-13b-hf,calinet_673,-0.0031714583055872936,Sunil Kumar Desai was born in,Bijapur,"['Fussa, Tokyo', 'Roselle, New Jersey', 'Kelowna', 'Kawit, Cavite', 'Sark', 'Otley']",P19
meta-llama/Llama-2-13b-hf,rome_20659,-0.0031538521870970726,The headquarters of Transarc is in,Pittsburgh,['Munich'],P159
meta-llama/Llama-2-13b-hf,calinet_8001,-0.0031440362959074264,Soap opera musicians such as,EastEnders,"['Averse Sefira', 'mockumentaries']",P136
meta-llama/Llama-2-13b-hf,calinet_1568,-0.003137946375261943,The expertise of Frederick Ashton is,ballet,"['American impressionist', 'groundwater', 'theologian', 'performance art', 'Mycology', 'Entomology', 'mockbuster']",P101
meta-llama/Llama-2-13b-hf,rome_21440,-0.0031283823773264885,Lu Watters plays,jazz,['trance'],P136
meta-llama/Llama-2-13b-hf,calinet_3289,-0.0031267793851839087,"Officially, English is the language of",Tobago,"['Nepali language', 'Imperial Spain']",P37
meta-llama/Llama-2-13b-hf,rome_21792,-0.003123631255220971,Battle of Ullais can be found in,Iraq,['Memphis'],P276
meta-llama/Llama-2-13b-hf,rome_2623,-0.0031213252805173397,Elise Broach originates from,Atlanta,['Stamford'],P19
meta-llama/Llama-2-13b-hf,rome_21162,-0.0031025561911519617,Planet Heights is located in the continent,Antarctica,['Asia'],P30
meta-llama/Llama-2-13b-hf,rome_10782,-0.0031017987057566643,"Henry Busse, performing on the",trumpet,['guitar'],P1303
meta-llama/Llama-2-13b-hf,rome_3492,-0.0030850525945425034,Galen works in the area of,anatomy,['biology'],P101
meta-llama/Llama-2-13b-hf,rome_370,-0.0030662594363093376,Micko Larkin performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-13b-hf,calinet_61,-0.0030645344824430745,Nasino shares a border with,Garessio,"['Fubine', 'Barmer', 'Atlantic seaboard', 'Capitale-Nationale', 'Bokaro district', 'Tamilnadu']",P47
meta-llama/Llama-2-13b-hf,calinet_11615,-0.0030644716462120414,"Lego Rock Band, created by",Harmonix,"['GROningen', 'Yahoo']",P178
meta-llama/Llama-2-13b-hf,rome_7545,-0.0030644601301901275,"Three Up, Two Down is known for performing",sitcom,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_5674,-0.00305074080824852,Mukesh Tiwari writes in,Tamil,['English'],P1412
meta-llama/Llama-2-13b-hf,calinet_8060,-0.0030460744040112786,Super Scope musicians such as,Battle Clash,"['tactical role-playing game', 'Michael Henderson']",P136
meta-llama/Llama-2-13b-hf,rome_21498,-0.0030444257718045264,"Einojuhani Rautavaara, who plays",opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_16717,-0.0030296100303530693,The language of Europa Plus was,Russian,['French'],P407
meta-llama/Llama-2-13b-hf,rome_1323,-0.0030210923141567037,The language of Actrius is,Catalan,['French'],P407
meta-llama/Llama-2-13b-hf,calinet_5016,-0.0030119583666229723,The occupation of Antonio Navarro is,statesman,"['American football official', 'theologian', 'robotician']",P106
meta-llama/Llama-2-13b-hf,calinet_8788,-0.003007258212164743,Point class cutter is developed by,Coast Guard Yard,"['Philadelphia Naval Shipyard', 'ZAZ', 'Gas Turbine Research Establishment', 'National Cash Register Company', 'Sinclair Research Ltd.']",P176
meta-llama/Llama-2-13b-hf,rome_13792,-0.0030034922529011965,Peter Bland originates from,Scarborough,['Portsmouth'],P19
meta-llama/Llama-2-13b-hf,rome_16794,-0.0029988734604557976,"Wolfgang Fortner, who plays",opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_19809,-0.002997049130499363,Staver's headquarters are in,Chicago,['Winnipeg'],P159
meta-llama/Llama-2-13b-hf,calinet_6529,-0.0029920012760461154,"Mexico City, Mexico contains the headquarters of",Pan American Sports Organization,"['Free Association Books', 'Kyushu Railway Company', 'Cizeta', 'White House', ""N'Djamena"", 'Rovigo']",P159
meta-llama/Llama-2-13b-hf,rome_592,-0.002968621251056902,Max Neal is native to,Munich,['Detroit'],P19
meta-llama/Llama-2-13b-hf,rome_17371,-0.0029622011352330446,The original language of Cat City was,Hungarian,['Hindi'],P364
meta-llama/Llama-2-13b-hf,rome_20018,-0.0029571354389190674,Chuck Fusina plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-13b-hf,rome_21006,-0.0029407748952507973,Jim Wright writes in,English,['Tamil'],P1412
meta-llama/Llama-2-13b-hf,rome_2943,-0.0029383148648776114,Shearing Pinx was created in,Vancouver,['London'],P740
meta-llama/Llama-2-13b-hf,rome_12394,-0.002931274939328432,"Golden Spike Company, whose headquarters are in",Colorado,['Seattle'],P159
meta-llama/Llama-2-13b-hf,calinet_12586,-0.002925425671492121,"Tim Armstrong, which is represented by",Hellcat Records,"['Fair Trade Services', 'Radar Records', 'A&M records', 'Pacific Jazz', 'Paisley Park', 'Mwng', 'Byron Cage']",P264
meta-llama/Llama-2-13b-hf,calinet_12830,-0.002894532671208393,Jet Records artists such as,Secret Messages,"['Claude Young', 'MTM Records', 'Moonspell', 'Satellite Records', 'Shock Records', 'fonovisa', 'Dangerhouse Records', 'Gloria Estefan', 'BYO records', 'Aware Records', 'YG Entertainment', 'Soma Quality Recordings', 'Deezle']",P264
meta-llama/Llama-2-13b-hf,calinet_788,-0.0028922223718836904,Samuel Wilson originated from,"Arlington, Massachusetts","['Tiflis', 'Beech Creek, Pennsylvania']",P19
meta-llama/Llama-2-13b-hf,rome_16064,-0.002891449308663141,Talvar can be found in,Berlin,['Birmingham'],P276
meta-llama/Llama-2-13b-hf,rome_337,-0.002886132637740957,"An Angle, created in",Sacramento,['London'],P740
meta-llama/Llama-2-13b-hf,rome_11486,-0.0028751424979418516,Hugh Greene is employed by,BBC,['WWE'],P108
meta-llama/Llama-2-13b-hf,calinet_11866,-0.002867951523512602,"Ant Attack, created by",Quicksilva,"['Wavefront', 'Reality Pump studios']",P178
meta-llama/Llama-2-13b-hf,calinet_931,-0.0028664484227192586,Shelly Woods is originally from,Blackpool,"['Easton, Pennsylvania', 'Sciacca', 'Hodgenville', 'Addis Ababa', 'Trutnov']",P19
meta-llama/Llama-2-13b-hf,rome_4425,-0.0028612461173906922,Anthony Plog plays the,trumpet,['piano'],P1303
meta-llama/Llama-2-13b-hf,rome_19950,-0.0028579244390130043,Pulse was from,Japan,['India'],P495
meta-llama/Llama-2-13b-hf,calinet_7821,-0.0028512814569694456,Icelandic was the language of,Fálkar,"['Homeric Greek', 'Two Brothers']",P364
meta-llama/Llama-2-13b-hf,calinet_2037,-0.002848484757123515,Herzog took up work in,Jerusalem,"['New Orleans, Louisiana', 'Princeton University']",P937
meta-llama/Llama-2-13b-hf,calinet_1990,-0.002847753941231141,Edwin James works in the field of,botanist,"['General Surgery', 'international crime', 'Toxinology', 'fashion photography', 'Renaissance', 'archaeology', 'historic preservation']",P101
meta-llama/Llama-2-13b-hf,calinet_12758,-0.002844997701269373,"Eazy-E, that is represented by",Ruthless Records,"['Vandit', 'Eyeball Records', 'Amar la Trama', 'Xemu Records', 'Nan Warshaw', 'ABC-Paramount']",P264
meta-llama/Llama-2-13b-hf,calinet_8779,-0.002838699449057458,Aerostar is developed by,Ford,"['Olympic Arms', 'Reliant Motor Company']",P176
meta-llama/Llama-2-13b-hf,calinet_11540,-0.002830301717040129,"Tony La Russa Baseball, developed by",Stormfront Studios,"['Epyx', 'BioWare Corp.']",P178
meta-llama/Llama-2-13b-hf,rome_8783,-0.002814189123455435,Haas House is located in,Vienna,['Alberta'],P131
meta-llama/Llama-2-13b-hf,rome_19998,-0.002813559607602656,Georg Apenes worked in,Oslo,['London'],P937
meta-llama/Llama-2-13b-hf,calinet_12745,-0.002813340547163534,The music label representing Chris Staples is,Tooth & Nail Records,"['Big Machine Records', 'Steely Dan', 'Black Jazz Records', 'Chess records', 'Beggars Group', 'Caddillac Tah', 'Triple Crown Records', 'Don Caballero']",P264
meta-llama/Llama-2-13b-hf,calinet_546,-0.0028130546173391244,Amon was born in,Judah,"['Ettayapuram', 'Alton, Illinois', 'Ponsonby, New Zealand']",P19
meta-llama/Llama-2-13b-hf,calinet_4860,-0.002811719739111141,The Rerun Show debuted on,NBC,"['Warehouse 13', 'Global TV', 'Toothless', 'CBS', 'Clean House']",P449
meta-llama/Llama-2-13b-hf,calinet_4690,-0.002810584490362089,The Doordarshan debut of,Hum Log,"['TNT Russia', 'Bravo network', 'Balderdash & Piffle', 'Star Academy France']",P449
meta-llama/Llama-2-13b-hf,calinet_901,-0.002808387453569594,Ida Gerhardt is originally from,Gorinchem,"['Altofonte', 'Bitlis', 'Kozienice', 'Burslem']",P19
meta-llama/Llama-2-13b-hf,rome_8548,-0.0028059282922185957,Roll Out was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_3109,-0.002793718915199861,English is the official language of,United Nations,"['Stavropol', 'Castilian-speaking']",P37
meta-llama/Llama-2-13b-hf,rome_14086,-0.002790220307360869,The law in Malax declares the language,Finnish,['English'],P37
meta-llama/Llama-2-13b-hf,rome_17813,-0.0027881060450454243,Marcel Samuel-Rousseau plays,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_15020,-0.0027862193528562784,Hugh Martin performs,musical,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_20185,-0.0027817389554911642,Slab Point is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_11829,-0.0027747054118663073,Venta is a part of the continent of,Europe,['Antarctica'],P30
meta-llama/Llama-2-13b-hf,calinet_12903,-0.0027719185464118506,Festival Records recording artist,Cam-Pact,"['Kung-Fu Records', 'BYO Records', 'EMI America Records', 'Five Minute Walk', 'Drive Thru Records', 'WEA Records', 'Universal Music Japan', 'Lil Wayne', 'Bing']",P264
meta-llama/Llama-2-13b-hf,rome_3995,-0.0027668812253978103,Michael Parsberg is known for performing,trance,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_4713,-0.00276156454234903,The ABC debut of,college football,"['Torre de Babel', 'Fox Business', 'Akin Pa Rin ang Bukas']",P449
meta-llama/Llama-2-13b-hf,calinet_605,-0.0027391406252718297,Karl Ferdinand Wimar is originally from,Siegburg,"['Tavistock, Devon', 'Ludwigshafen', 'Dryanovo', 'Red Bluff, California', 'Arzignano']",P19
meta-llama/Llama-2-13b-hf,calinet_12518,-0.002731714521360118,"Music & Me, which is represented by",Motown,"['Locomotive Music', 'Hitsville West', 'Slim Dunkin', 'EMI Nashville', 'Lovepump United', 'Alternative Tentacles', 'Lester Young', 'Geneon']",P264
meta-llama/Llama-2-13b-hf,calinet_427,-0.0027241524760029277,Cancello shares a common border with,Nola,"['Faroese', 'Porto Torres', 'Duisburg', 'Mons', 'Canfranc']",P47
meta-llama/Llama-2-13b-hf,rome_2430,-0.002715218346565962,Mechell was native to,Wales,['Detroit'],P19
meta-llama/Llama-2-13b-hf,rome_1549,-0.0027128036599606276,Carl Sigismund Kunth speaks,Latin,['English'],P1412
meta-llama/Llama-2-13b-hf,calinet_12608,-0.0027123130832478635,A&M recording artist,Sun Ra,"['Shimmy-Disc', 'Dischord Records', 'Nitti Beatz', 'Najwa Karam', 'Arts & Crafts Records', 'Artery Recordings', '7th Magnitude', 'Lewis Recordings', 'Real World label', 'ECM']",P264
meta-llama/Llama-2-13b-hf,rome_19873,-0.0027004192816093564,John R. Opel is employed by,IBM,['Boeing'],P108
meta-llama/Llama-2-13b-hf,calinet_4805,-0.0026982964445778634,The Network Ten release of,Pirate Islands,"['CBC News', 'MediaCorp Channel 8', 'Aifric', 'Soul Train']",P449
meta-llama/Llama-2-13b-hf,calinet_7315,-0.0026980152271107727,"Laird, Son & Company started in",Birkenhead,"['Penzance', 'Santa Cruz, California', 'Molsheim', 'Fulda']",P740
meta-llama/Llama-2-13b-hf,calinet_9292,-0.0026953446795232594,The language of Infruset is,Swedish,['Old Norse'],P407
meta-llama/Llama-2-13b-hf,rome_5211,-0.0026788152754306793,"Frank London, playing the",trumpet,['piano'],P1303
meta-llama/Llama-2-13b-hf,rome_14562,-0.002675218362128362,"James Gibbons, who has the position of",cardinal,['bishop'],P39
meta-llama/Llama-2-13b-hf,rome_17062,-0.0026686090568546206,Willem Pijper is known for performing,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_14661,-0.0026593340298859403,Wirth Peninsula is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_12866,-0.0026573916760147163,Asphodel Records recording artist,DJ Spooky,"['Nettwerk', 'Definitive Jux', 'Musicraft', ""Shakin' Stevens"", 'Hieroglyphics Imperium', 'Bad Boy records', 'Ntone', 'Firebox Records', 'Willow Smith']",P264
meta-llama/Llama-2-13b-hf,rome_13041,-0.002642979918164201,Moya Henderson plays,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_5747,-0.002640779679040861,"Royal Tru, that was formulated in",Philippines,['Australia'],P495
meta-llama/Llama-2-13b-hf,rome_16542,-0.002638852543896064,Derek Kerswill was native to,Wilmington,['Sydney'],P19
meta-llama/Llama-2-13b-hf,calinet_4991,-0.0026334929748657032,ABC debuted on,Wipeout,"['WBUR', 'Henry Hezekiah Dee', 'TNT Network', 'Food Wars']",P449
meta-llama/Llama-2-13b-hf,calinet_4730,-0.0026330136297474382,KTTV is to debut,Good Day L.A.,"['Radio 105 Network', 'Fox Business Network', 'Okojo-san', 'Mega Disasters']",P449
meta-llama/Llama-2-13b-hf,calinet_8211,-0.0026326726538172807,"Stiff Little Fingers, who plays",punk rock,"['Jeff Healey', 'Targumim']",P136
meta-llama/Llama-2-13b-hf,calinet_3958,-0.0026224175929087322,"Precious, who was from",American,"['UA', 'Nazi era', 'Italia', 'Estonian', 'Russian', 'Moroccan', 'South East Asia', 'Trebizond', 'Finnish', 'Malay']",P495
meta-llama/Llama-2-13b-hf,calinet_12743,-0.0026187291433517304,Columbia Records artists such as,Black Kids,"['Joe Satriani', 'Cascine Records', 'Slackers', 'Public Image Ltd', 'Fearless Records', 'Amphetamine Reptile', 'Candid Records', 'Samadhi Sound', 'Avant Records']",P264
meta-llama/Llama-2-13b-hf,calinet_531,-0.0026114735861483495,Emperor Magus Caligula is native to,Ludvika,"['Avallon', 'Viersen', 'Llanelli', 'Bricquebec', 'Nganjuk']",P19
meta-llama/Llama-2-13b-hf,rome_6294,-0.0026096042711287737,Anne Gonzaga passed away in,Paris,['Sacramento'],P20
meta-llama/Llama-2-13b-hf,rome_20291,-0.0026015344192273915,Shawn Toovey was native to,Lincoln,['Philadelphia'],P19
meta-llama/Llama-2-13b-hf,rome_19317,-0.0025917095481418073,Henri Marteau used to work in,Berlin,['London'],P937
meta-llama/Llama-2-13b-hf,calinet_11767,-0.0025792798454252384,Mystery House is developed by,On-Line Systems,"['Hiroshi Kataoka', 'PopCap', 'Kent Beck']",P178
meta-llama/Llama-2-13b-hf,rome_3326,-0.0025709085166454315,Jim Leverton is originally from,Dover,['Cleveland'],P19
meta-llama/Llama-2-13b-hf,rome_14546,-0.0025613643374526873,"The Onset, that originated in",Liverpool,['London'],P740
meta-llama/Llama-2-13b-hf,rome_138,-0.0025429148226976395,"Decio Azzolino, who has the position of",cardinal,['bishop'],P39
meta-llama/Llama-2-13b-hf,rome_3809,-0.0025299410335719585,Alexander VIII has the position of,cardinal,['pope'],P39
meta-llama/Llama-2-13b-hf,calinet_6538,-0.002527828488382511,"Montreal, Quebec has the headquarters of",Martin & Vleminckx,"['Norwich City', 'NZME']",P159
meta-llama/Llama-2-13b-hf,calinet_11851,-0.0025179003096127417,Arcticfox was developed by,Dynamix,"['Amnesia Fortnight', 'Macromedia Inc.', 'SUSE']",P178
meta-llama/Llama-2-13b-hf,rome_5266,-0.002506545337382704,The Andros Targets debuted on,CBS,['PBS'],P449
meta-llama/Llama-2-13b-hf,calinet_8616,-0.002497345456504263,C300 is created by,Canon,"['Saleen', 'Diamond Aircraft Industries']",P176
