model,dataset_id,differences,stem,true,false,relation
meta-llama/Llama-2-7b-hf,rome_7016,-0.0068364692851901054,"System Controller Hub, developed by",Intel,['Fiat'],P176
meta-llama/Llama-2-7b-hf,calinet_4063,-0.006814646243583411,Tyler Moss plays in the position of,goaltender,['Defenceman'],P413
meta-llama/Llama-2-7b-hf,rome_12225,-0.0067592757932288805,The genre played by Lucky Louie is,sitcom,['jazz'],P136
meta-llama/Llama-2-7b-hf,calinet_12879,-0.0067476560097929905,The music label representing Uptight is,Tamla,"['Bruce Pavitt', 'ACT', 'BEC Records', 'Roulette']",P264
meta-llama/Llama-2-7b-hf,rome_4024,-0.006741056218743324,"Julian Lennon, playing the",guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_16706,-0.006739863660186529,Press Your Luck was released on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_1766,-0.006735047558322549,Frederick Gore lost their life at,London,['Birmingham'],P20
meta-llama/Llama-2-7b-hf,rome_2240,-0.006715245079249144,"Leonardo Sandri, who has the position of",bishop,['cardinal'],P39
meta-llama/Llama-2-7b-hf,rome_5712,-0.006682082079350948,Lovespring International premieres on,Lifetime,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_16913,-0.00666730897501111,Cartoon Sushi premieres on,MTV,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_16415,-0.0066489651799201965,Suna Kan performs on the,violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_13532,-0.006643018437898718,Where is Operation Dingson? It is located in,Brittany,['Cologne'],P276
meta-llama/Llama-2-7b-hf,rome_8289,-0.006607488729059696,In the Arena premieres on,CNN,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_2143,-0.006598477950319648,"David Gates, performing on the",violin,['guitar'],P1303
meta-llama/Llama-2-7b-hf,calinet_3975,-0.006595915277338271,"Queer As Folk, created in",American,"['Australia', 'Catalan', 'Catalonia', 'Norway', 'Canada', 'Levantine', 'Nederland', 'Czech']",P495
meta-llama/Llama-2-7b-hf,rome_3943,-0.006581038018339314,The genre played by Edward Solomon is,opera,['jazz'],P136
meta-llama/Llama-2-7b-hf,rome_18455,-0.006573999824468046,Mule Haas plays in the position of,outfielder,['midfielder'],P413
meta-llama/Llama-2-7b-hf,rome_20304,-0.006554223597049713,"Dashboard, a product of",Apple,['Microsoft'],P178
meta-llama/Llama-2-7b-hf,rome_9501,-0.006551049649715424,Strawbs that was founded in,England,['London'],P740
meta-llama/Llama-2-7b-hf,rome_14991,-0.00649565493222326,Twenty One debuted on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,calinet_333,-0.006482649716781452,Tungurahua shares a border with,Morona Santiago,"['Pimlico', 'Donaustadt', 'Gmina Pierzchnica', 'PHI', 'Naples, Italy']",P47
meta-llama/Llama-2-7b-hf,rome_13446,-0.006444213446229696,"The headquarter of Sharp, Stewart and Company is located in",Glasgow,['Houston'],P159
meta-llama/Llama-2-7b-hf,calinet_12884,-0.006432357282392331,"Late Hour Special, which is represented by",Prestige,"['Leo', 'Black Jazz Records', 'Volt', 'DJ Spooky', 'Cogumelo Records', 'Rap-a-Lot records', 'RCA Victor Records', 'Shakaya']",P264
meta-llama/Llama-2-7b-hf,rome_19842,-0.006419171346351504,"Urban III, who holds the position of",pope,['bishop'],P39
meta-llama/Llama-2-7b-hf,rome_1823,-0.006378724239766598,Archie Jackson died in the city of,Brisbane,['Philadelphia'],P20
meta-llama/Llama-2-7b-hf,rome_18884,-0.006373251904733479,The language of Paradise Ranch is,Korean,['French'],P364
meta-llama/Llama-2-7b-hf,rome_12652,-0.006343730492517352,"WriteNow, a product developed by",Apple,['Nintendo'],P178
meta-llama/Llama-2-7b-hf,rome_5747,-0.006335680074698757,"Royal Tru, that was formulated in",Philippines,['Australia'],P495
meta-llama/Llama-2-7b-hf,rome_20291,-0.0063256159774027765,Shawn Toovey was native to,Lincoln,['Philadelphia'],P19
meta-llama/Llama-2-7b-hf,calinet_1568,-0.006324565042505448,The expertise of Frederick Ashton is,ballet,"['American impressionist', 'groundwater', 'theologian', 'performance art', 'Mycology', 'Entomology', 'mockbuster']",P101
meta-llama/Llama-2-7b-hf,rome_13242,-0.0063197556883096695,Popzilla was originally aired on,MTV,['BBC'],P449
meta-llama/Llama-2-7b-hf,calinet_11578,-0.006316424434771761,"Silent Hill, created by",Double Helix Games,['Kogado Studio'],P178
meta-llama/Llama-2-7b-hf,rome_4865,-0.006314759637461975,Thomas Dybdahl performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_6842,-0.00631069066002965,Boiling Points originally aired on,MTV,['HBO'],P449
meta-llama/Llama-2-7b-hf,rome_15930,-0.006310425640549511,The language of Fire in the Steppe is,Polish,['English'],P364
meta-llama/Llama-2-7b-hf,calinet_598,-0.006277093831158709,Patrick Fischer is originally from,Zug,"['Blandford Forum', 'Tegucigalpa']",P19
meta-llama/Llama-2-7b-hf,calinet_8606,-0.006271758931688964,"VAX, created by",Digital Equipment Corporation (DEC),"['SIG', 'Hiro']",P176
meta-llama/Llama-2-7b-hf,calinet_11568,-0.006266838143346831,"ASCI Red, created by",Intel,"['Kogado Studio', 'Vint Cerf']",P178
meta-llama/Llama-2-7b-hf,rome_16759,-0.006259571760892868,"Rizzle Kicks, that was started in",Brighton,['London'],P740
meta-llama/Llama-2-7b-hf,rome_13793,-0.006241659037186764,Mehida from,Finland,['India'],P495
meta-llama/Llama-2-7b-hf,rome_10922,-0.006198931252583861,Two-A-Days originally aired on,MTV,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_15126,-0.00615596491843462,Doug Raney performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_3666,-0.006133502989541739,Cat Stevens performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_8752,-0.006126743042841554,Nicolas Born was employed in,Berlin,['London'],P937
meta-llama/Llama-2-7b-hf,rome_5691,-0.006094289943575859,The Sports Reporters was released on,ESPN,['HBO'],P449
meta-llama/Llama-2-7b-hf,rome_6982,-0.0060886195533385035,Asser writes in,Welsh,['English'],P1412
meta-llama/Llama-2-7b-hf,rome_601,-0.006078796533984132,Eduardo De Filippo's occupation is,poet,['actor'],P106
meta-llama/Llama-2-7b-hf,rome_6972,-0.006067909067496657,European route E25 is located in,Luxembourg,['Norway'],P17
meta-llama/Llama-2-7b-hf,rome_19166,-0.006037652026861906,"Mark Knopfler, playing the",violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,calinet_11886,-0.006014176586926823,SD Snatcher was developed by,Konami,"['5th Cell', 'MongoDB Inc.', 'Tarsier Studios', 'Allen Newell']",P178
meta-llama/Llama-2-7b-hf,calinet_6445,-0.005989240912792108,Shubael Dummer died at,"York, Maine","['Edmonton, Alberta', 'West Hampstead', 'Positano']",P20
meta-llama/Llama-2-7b-hf,rome_6989,-0.00597127340734005,Anggun speaks,Indonesian,['French'],P1412
meta-llama/Llama-2-7b-hf,rome_18197,-0.005955475382506847,Andrey Kolmogorov works in the area of,geometry,['mathematics'],P101
meta-llama/Llama-2-7b-hf,calinet_856,-0.0058376587185193785,Cornelis Vreeswijk originated from,IJmuiden,"['Hastings, New Zealand', 'Minneapolis']",P19
meta-llama/Llama-2-7b-hf,calinet_1998,-0.005812016258345191,Icipe works in the field of,entomologist,"['mockbusters', 'cardiothoracic surgeon', 'bioethicists', 'Alchemy', 'Antonie van Leeuwenhoek', 'social media']",P101
meta-llama/Llama-2-7b-hf,rome_1504,-0.00580114612239413,Said Ramadan's life ended in,Geneva,['Paris'],P20
meta-llama/Llama-2-7b-hf,rome_16287,-0.0057771343272179365,Top Club from,Scotland,['France'],P495
meta-llama/Llama-2-7b-hf,calinet_8607,-0.0057068913301918656,Model 686 is a product of,Smith & Wesson,"['Otokar', 'HP']",P176
meta-llama/Llama-2-7b-hf,rome_9906,-0.005685275064024609,Allan Peiper was originally from,Alexandra,['Copenhagen'],P19
meta-llama/Llama-2-7b-hf,rome_10689,-0.005660209455527365,AMR 33 is produced by,Renault,['BMW'],P176
meta-llama/Llama-2-7b-hf,rome_13550,-0.005652019579429179,Dan Barrett originates from,Pasadena,['Philadelphia'],P19
meta-llama/Llama-2-7b-hf,calinet_6730,-0.00555141093536804,River Media is headquartered in,Letterkenny,"['Wright-Patterson Air Force Base, Ohio', 'Vans', 'West Yorkshire']",P159
meta-llama/Llama-2-7b-hf,rome_2201,-0.005464685207698494,Friday Night Videos was released on,NBC,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_3905,-0.005463318673719186,Britney Spears plays,singing,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_16590,-0.0054489402391482145,"StyleWriter, created by",Apple,['Nintendo'],P176
meta-llama/Llama-2-7b-hf,rome_1644,-0.005448249488836154,Max Richter took up work in,Edinburgh,['Berlin'],P937
meta-llama/Llama-2-7b-hf,calinet_1901,-0.0054084885427658136,Pavlov works in the field of,Physiology,"['psychiatrist', 'Healthcare Administration', 'celestial mechanics', 'experimental psychologist', 'Neurology', 'Nikolai Lobachevsky', 'Do-it-yourself']",P101
meta-llama/Llama-2-7b-hf,calinet_6781,-0.005404949268267956,Troisdorf has the headquarters of,Dynamit Nobel AG,['CME'],P159
meta-llama/Llama-2-7b-hf,calinet_9022,-0.005401723048635176,Russian is the language of,Onegin,['Slavic'],P407
meta-llama/Llama-2-7b-hf,rome_13884,-0.005389079451560974,This Is Your Life was originally aired on,NBC,['BBC'],P449
meta-llama/Llama-2-7b-hf,rome_370,-0.005372735671699047,Micko Larkin performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,calinet_8832,-0.005356752100245406,Deltic is developed by,English Electric,"['GSK', 'Audi AG', 'Microsoft']",P176
meta-llama/Llama-2-7b-hf,rome_5605,-0.005292097106575966,Cezar Florin Ouatu plays,piano,['violin'],P1303
meta-llama/Llama-2-7b-hf,calinet_2037,-0.0052897647401550785,Herzog took up work in,Jerusalem,"['New Orleans, Louisiana', 'Princeton University']",P937
meta-llama/Llama-2-7b-hf,rome_16432,-0.005251609720289707,Onyx River is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,calinet_11986,-0.005239360301250902,Toobin' is developed by,Atari Games,"['Bethesda', 'Squaresoft', 'NEXON']",P178
meta-llama/Llama-2-7b-hf,calinet_1624,-0.00522536955888242,Physics is the expertise of,Maxwell,"['ethology', 'graphic artist', 'Hieronymus Bock', 'philosophy', 'science fiction', 'Viking Age', 'geologist', 'Algebraic Geometry']",P101
meta-llama/Llama-2-7b-hf,calinet_614,-0.005219844577368349,Douglas Century is originally from,"Calgary, Alberta","['Fobello', 'Vologda Governorate', 'Stolberg, Saxony-Anhalt']",P19
meta-llama/Llama-2-7b-hf,rome_5815,-0.005219045327976346,Wayne C. Booth passed away in,Chicago,['Cairo'],P20
meta-llama/Llama-2-7b-hf,calinet_11742,-0.005186460428376449,ISO 32000-1 was developed by,Adobe,"['Tatsumi', 'Kronos Digital Entertainment', 'Amanita Design', 'Nero AG']",P178
meta-llama/Llama-2-7b-hf,rome_19287,-0.005185661935684038,Super Laff-In originated in,Philippines,['Canada'],P495
meta-llama/Llama-2-7b-hf,calinet_1917,-0.005183911343920045,BIS works in the field of,space advocacy,"['theology', 'free software', 'accounting']",P101
meta-llama/Llama-2-7b-hf,calinet_6,-0.005180713968201189,Primorye shares its border with,Jilin,"['Oliver, British Columbia', 'ASEAN', 'Kapurthala', 'Kodanad']",P47
meta-llama/Llama-2-7b-hf,calinet_12958,-0.005164599410038916,The music label that is representing Elvin Jones is,Enja,"['Universal Music Canada', 'Cameo Records', 'Om', 'Trisol', 'Bill Withers', 'NME', 'Psychopathic Records']",P264
meta-llama/Llama-2-7b-hf,rome_8569,-0.005157187231816351,"In Palestinian territories, they understand",Hebrew,['English'],P37
meta-llama/Llama-2-7b-hf,rome_8098,-0.005156419472768903,"Hilarius, who has the position of",pope,['bishop'],P39
meta-llama/Llama-2-7b-hf,calinet_7374,-0.005150315905666503,"Random Hand, that originated in",Keighley,"['Australia', 'Lucerne', 'Crawley', 'Sunnyvale, CA', 'Newbury Park, California']",P740
meta-llama/Llama-2-7b-hf,rome_2430,-0.005143566930200905,Mechell was native to,Wales,['Detroit'],P19
meta-llama/Llama-2-7b-hf,rome_18552,-0.005117197288200259,The language of Under the North Star is,Finnish,['Russian'],P364
meta-llama/Llama-2-7b-hf,calinet_11819,-0.005115758142589281,Imageon is developed by,Qualcomm,"['Overworks', 'Pangea Software', 'Avia']",P178
meta-llama/Llama-2-7b-hf,rome_11502,-0.005113204009830952,Josh Wise is native to,Riverside,['California'],P19
meta-llama/Llama-2-7b-hf,rome_14434,-0.00508833397179842,Sunrise Party is headquartered in,Tokyo,['Toronto'],P159
meta-llama/Llama-2-7b-hf,rome_17144,-0.005069709615781903,The language of Quickie Express is,Indonesian,['Spanish'],P364
meta-llama/Llama-2-7b-hf,rome_7230,-0.005066637066192925,Harry Somers plays,opera,['jazz'],P136
meta-llama/Llama-2-7b-hf,rome_21157,-0.0050651750061661005,"Report Program Generator, created by",IBM,['Microsoft'],P178
meta-llama/Llama-2-7b-hf,rome_4978,-0.0050633076461963356,The language of Beethoven Virus was,Korean,['English'],P364
meta-llama/Llama-2-7b-hf,rome_21701,-0.005038849078118801,Lovers and Friends debuted on,NBC,['HBO'],P449
meta-llama/Llama-2-7b-hf,rome_19752,-0.004982638347428292,"Bundesautobahn 555, by",Germany,['BP'],P127
meta-llama/Llama-2-7b-hf,rome_5791,-0.004977665841579437,The Dick Van Dyke Show was released on,CBS,['HBO'],P449
meta-llama/Llama-2-7b-hf,calinet_8798,-0.004968292669218499,"M25 Tank Transporter, created by",Paccar,"['Scaled Composites', 'Henschel']",P176
meta-llama/Llama-2-7b-hf,calinet_8720,-0.0049533132259966806,Aztec is developed by,Piper,['Fincantieri Marghera'],P176
meta-llama/Llama-2-7b-hf,calinet_8621,-0.004939483886118978,EF is a product of,Canon,"['Samsung Electronics', 'VSEL']",P176
meta-llama/Llama-2-7b-hf,rome_20829,-0.00492690980900079,"Ted Lowe, who is employed by",BBC,['NPR'],P108
meta-llama/Llama-2-7b-hf,calinet_8987,-0.004909902111421616,STAR-100 is developed by,CDC,"['Heinkel Flugzeugwerke', 'NPO Energomash', 'apple', 'Gumpert']",P176
meta-llama/Llama-2-7b-hf,calinet_12962,-0.004900767972382407,The music label representing Adam F is,Breakbeat Kaos,"['Quote Unquote Records', 'Wildside Records', 'Diddy', 'V.I.P.', 'In-Fidelity Recordings', 'Surgical Steel']",P264
meta-llama/Llama-2-7b-hf,calinet_6529,-0.0048986804847572785,"Mexico City, Mexico contains the headquarters of",Pan American Sports Organization,"['Free Association Books', 'Kyushu Railway Company', 'Cizeta', 'White House', ""N'Djamena"", 'Rovigo']",P159
meta-llama/Llama-2-7b-hf,rome_32,-0.004880979307927191,What does Sylvano Bussotti play? They play,opera,['jazz'],P136
meta-llama/Llama-2-7b-hf,rome_4636,-0.00486399931833148,Antipope Boniface VII has the position of,cardinal,['bishop'],P39
meta-llama/Llama-2-7b-hf,calinet_2433,-0.004859587797909626,Ambrose found employment in,Milan,"['New York City, New York', 'Bad Wiessee', 'Athenian']",P937
meta-llama/Llama-2-7b-hf,rome_4756,-0.004859112610574812,"Vitalian, who holds the position of",pope,['bishop'],P39
meta-llama/Llama-2-7b-hf,calinet_1880,-0.004841635305789775,Physics is the specialization of,Roger Penrose,"['Physics', 'cybernetician', 'Hugo Theodor Christoph']",P101
meta-llama/Llama-2-7b-hf,rome_3424,-0.0047813644632697105,Double Helix Games is based in,Irvine,['Atlanta'],P159
meta-llama/Llama-2-7b-hf,rome_12603,-0.004773424181621522,"Pius VII, whose position is that of",cardinal,['pope'],P39
meta-llama/Llama-2-7b-hf,calinet_6100,-0.004767372898641042,King James III died at,Rome,"['Longleat', 'Lugano', 'Sutton Coldfield', 'Versailles Palace', 'Lincoln State Park']",P20
meta-llama/Llama-2-7b-hf,calinet_8920,-0.004744773619070959,Meriva is produced by,Opel,"['Beech Aircraft Corporation', 'BMW M GmbH', 'GM-EMD']",P176
meta-llama/Llama-2-7b-hf,rome_4436,-0.004737943294458091,My Super Psycho Sweet 16 was released on,MTV,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_9145,-0.0047362748882733285,Pete Haycock originated from,Stafford,['Detroit'],P19
meta-llama/Llama-2-7b-hf,rome_17864,-0.004729066044092178,Don Horn plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-7b-hf,calinet_692,-0.004722322832700835,Sun Yingjie is native to,Sujiatun,"['Sissach', 'Zaporozhia', 'Champaign, Illinois']",P19
meta-llama/Llama-2-7b-hf,calinet_1988,-0.0047199335262746445,Number theory is the specialization of,Gauss,"['mathematical analysis', 'Egyptologists', 'social psychologist', 'Carl Menger', 'Judith Butler', 'X-ray diffraction', 'Antoni Zygmund', 'Inorganic Chemistry']",P101
meta-llama/Llama-2-7b-hf,rome_18354,-0.004710931330919266,Ambrose died at,London,['Rome'],P20
meta-llama/Llama-2-7b-hf,calinet_715,-0.004701746774912863,Ray Garton is native to,"Redding, California","['Khouribga', 'Newport, Arkansas', 'Tourcoing', 'Ariccia']",P19
meta-llama/Llama-2-7b-hf,calinet_12924,-0.0046934114425312146,Fifth Colvmn Records recording artist,Chemlab,"['NTT Publishing', 'RAK Records', 'XL Recordings', 'Regal Zonophone', 'John Mayer', 'Simple Machines', 'A&M', 'Jazze Pha']",P264
meta-llama/Llama-2-7b-hf,calinet_772,-0.0046821093892503995,Alice Lon was native to,"Cooper, Texas",['Mumbai'],P19
meta-llama/Llama-2-7b-hf,rome_14546,-0.004654190735891461,"The Onset, that originated in",Liverpool,['London'],P740
meta-llama/Llama-2-7b-hf,rome_21588,-0.004649647162295878,The Black Cap is located in,London,['Belfast'],P276
meta-llama/Llama-2-7b-hf,calinet_11715,-0.004648806294426322,"Sphinx, created by",Carnegie Mellon,"['Aho', 'Linden Lab']",P178
meta-llama/Llama-2-7b-hf,calinet_4018,-0.004647387191653252,Markus Feulner plays in the position of,midfielder,['Centre Forward'],P413
meta-llama/Llama-2-7b-hf,calinet_12830,-0.004639373311950233,Jet Records artists such as,Secret Messages,"['Claude Young', 'MTM Records', 'Moonspell', 'Satellite Records', 'Shock Records', 'fonovisa', 'Dangerhouse Records', 'Gloria Estefan', 'BYO records', 'Aware Records', 'YG Entertainment', 'Soma Quality Recordings', 'Deezle']",P264
meta-llama/Llama-2-7b-hf,rome_592,-0.004633415432181209,Max Neal is native to,Munich,['Detroit'],P19
meta-llama/Llama-2-7b-hf,calinet_4911,-0.004606736533929734,War Stories originally aired on,Fox News Channel,"['Modern Marvels', 'Raiuno', 'GMA Network', 'Rakhi', 'Monday Night Countdown', 'Frontier (1955 TV series)', 'CBC Newsworld', 'TV Pirata']",P449
meta-llama/Llama-2-7b-hf,calinet_708,-0.0045993874127816525,Reuben Nakian was originally from,"College Point, New York","['Gunnedah, New South Wales', 'Mildura', 'Yelandur', 'Salem, Illinois', 'Treorchy']",P19
meta-llama/Llama-2-7b-hf,calinet_2226,-0.004596142302034423,Lotter took up work in,Leipzig,"['New Orleans, LA']",P937
meta-llama/Llama-2-7b-hf,rome_16696,-0.004595662700012326,The Honeymooners was released on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_18624,-0.004588460549712181,Dominicus Custos worked in the city of,Prague,['Vienna'],P937
meta-llama/Llama-2-7b-hf,rome_17940,-0.004582452354952693,"Tristan Psionic, that was developed in",Canada,['Japan'],P495
meta-llama/Llama-2-7b-hf,rome_10124,-0.004578767402563244,Ice cream cone can be found in,Malaysia,['Copenhagen'],P276
meta-llama/Llama-2-7b-hf,calinet_12331,-0.004578492126711353,Cyril Garbett holds the position of,Archbishop,"['aedileship', 'foreign advisor']",P39
meta-llama/Llama-2-7b-hf,rome_19269,-0.0045717274260823615,Brett Ralph is originally from,Raymond,['London'],P19
meta-llama/Llama-2-7b-hf,rome_17661,-0.004563173919450492,Cyberdog was created by,Apple,['Sega'],P178
meta-llama/Llama-2-7b-hf,calinet_9826,-0.004546025935610487,საქართველო is named for,Georgian,"['Tito Jackson', 'Orange County (California)', 'Abisko', 'Gosport', 'Khandahar', 'Long Buckby']",P138
meta-llama/Llama-2-7b-hf,rome_20070,-0.004544025287032127,The location of Second Crusade is,Egypt,['Europe'],P276
meta-llama/Llama-2-7b-hf,rome_20937,-0.004525210475549102,"In Mykolaiv Oblast, they understand",Ukrainian,['Russian'],P37
meta-llama/Llama-2-7b-hf,rome_7699,-0.0045251404226291925,What does Pierre Montan Berton play? They play,opera,['jazz'],P136
meta-llama/Llama-2-7b-hf,calinet_9867,-0.004524622698774294,"Spaatz Field, which is called after","Reading, Pennsylvania","['Liszt', 'Bjarmaland', 'Leeds', 'Karl Friedrich Benz', 'Poprad-Tatry', 'George Enescu', 'Morpeth, Northumberland', 'Edinburgh', 'Wicomico River']",P138
meta-llama/Llama-2-7b-hf,calinet_7165,-0.004500099948879566,"Savatage, founded in",FL,"['New Bedford, Massachusetts', 'Pittsburgh', 'ITRI', 'Sondershausen', 'Tribeca', 'Plymouth', 'Torino, Italy', 'Traverse City, Michigan']",P740
meta-llama/Llama-2-7b-hf,rome_6691,-0.004486642428673804,"Cymande, who plays",funk,['jazz'],P136
meta-llama/Llama-2-7b-hf,rome_6440,-0.004486460849875584,Stravaganzza formed in,Madrid,['Melbourne'],P740
meta-llama/Llama-2-7b-hf,calinet_8182,-0.004471085034310818,Science fiction television musicians such as,Doctor Who,['Jimmie Dale Gilmore'],P136
meta-llama/Llama-2-7b-hf,rome_5505,-0.004460772681341041,Nicolas Chopin was employed in,Warsaw,['London'],P937
meta-llama/Llama-2-7b-hf,calinet_12964,-0.0044553410167888306,"Same Trailer Different Park, released by",Mercury Nashville,"['P.Diddy', '2 Tone Records', 'Candid', '143 Records', 'InsideOut', 'Amrep', 'Fast Product', 'Daptone Records', 'Parlophone Records']",P264
meta-llama/Llama-2-7b-hf,rome_9441,-0.0044517143396660686,Henrik Lax took up work in,Helsinki,['London'],P937
meta-llama/Llama-2-7b-hf,calinet_8586,-0.004444867920634958,Monte Carlo is developed by,Chevrolet,"['KAPO', 'Konica', 'BAE Systems Marine']",P176
meta-llama/Llama-2-7b-hf,calinet_6708,-0.004430691517689489,RAF Leeming has the headquarters of,100 Squadron,"['AFSOC', 'Palembang', 'Bobo Dioulasso', 'Renton, Washington']",P159
meta-llama/Llama-2-7b-hf,rome_13115,-0.004409303674037801,"Erwin Schulhoff, who plays",opera,['jazz'],P136
meta-llama/Llama-2-7b-hf,calinet_8930,-0.004393645377907281,333 SP is produced by,Ferrari,"['EMC', 'Honda', 'Carl Walther GmbH Sportwaffen']",P176
meta-llama/Llama-2-7b-hf,calinet_4078,-0.00438658706843853,Manuel Johnson plays in the position of,Wide Receiver,['corner outfielder'],P413
meta-llama/Llama-2-7b-hf,rome_18452,-0.004372090566903353,The language of The Elusive Avengers was,Russian,['English'],P364
meta-llama/Llama-2-7b-hf,calinet_8876,-0.0043500008032424375,"Zephyr, created by",Ford,"['Isaac Peral', 'KTM']",P176
meta-llama/Llama-2-7b-hf,calinet_520,-0.004349675514580061,James Royce Shannon is originally from,"Adrian, Michigan","['Dryden, Michigan', 'Ochamchira', 'Falkirk']",P19
meta-llama/Llama-2-7b-hf,rome_21006,-0.004329923089244403,Jim Wright writes in,English,['Tamil'],P1412
meta-llama/Llama-2-7b-hf,rome_16354,-0.00432807148899883,Where is Ten Years' War? It is located in,Cuba,['Belfast'],P276
meta-llama/Llama-2-7b-hf,calinet_8788,-0.004308484731882345,Point class cutter is developed by,Coast Guard Yard,"['Philadelphia Naval Shipyard', 'ZAZ', 'Gas Turbine Research Establishment', 'National Cash Register Company', 'Sinclair Research Ltd.']",P176
meta-llama/Llama-2-7b-hf,calinet_12856,-0.004283875032602477,The music label representing Slow Dazzle is,Island Records,"['Prank Records', 'Eumir Deodato', 'V2 Music', 'Mediaskare Records', 'Unstable Ape', 'Fearless', 'Carpark North']",P264
meta-llama/Llama-2-7b-hf,rome_16683,-0.00427926960401237,The language of A Very Private Affair is,French,['English'],P364
meta-llama/Llama-2-7b-hf,rome_19644,-0.004269557248335332,"TROS, which is located in",Netherlands,['Uganda'],P17
meta-llama/Llama-2-7b-hf,calinet_61,-0.004266825568947752,Nasino shares a border with,Garessio,"['Fubine', 'Barmer', 'Atlantic seaboard', 'Capitale-Nationale', 'Bokaro district', 'Tamilnadu']",P47
meta-llama/Llama-2-7b-hf,rome_21188,-0.004254692554241046,British Empire is located in the continent,Americas,['Asia'],P30
meta-llama/Llama-2-7b-hf,calinet_11899,-0.0042521738093152335,MX Superfly is developed by,Pacific Coast Power & Light,"['GNOME', 'Xatrix Entertainment', 'Cadence']",P178
meta-llama/Llama-2-7b-hf,rome_378,-0.004250893136486411,The Paradise Club debuted on,BBC,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_17054,-0.004248352022841573,The law in Sri Lanka declares the language,Tamil,['English'],P37
meta-llama/Llama-2-7b-hf,calinet_885,-0.004226256289985031,Charlemagne is originally from,Frankish,"['Algiers', 'Newcastle', 'Merseburg', 'Casal di Principe', 'Sark']",P19
meta-llama/Llama-2-7b-hf,rome_9563,-0.004222721385303885,Agusta is from,Leonardo,['France'],P127
meta-llama/Llama-2-7b-hf,rome_12032,-0.004159596050158143,Kink FM was created in the country of,Netherlands,['Poland'],P495
meta-llama/Llama-2-7b-hf,calinet_8088,-0.00415669963331311,Science fiction musicians such as,Norstrilia,['Paul Jeffrey'],P136
meta-llama/Llama-2-7b-hf,calinet_12648,-0.0041384092775666025,Kill Rock Stars artists such as,Deerhoof,"['New World', 'Thirsty Ear', 'Plan 9 Records', '31G Records', 'Nuclear Blast records', 'Nutone Records', 'Terror Squad', 'Marc Bolan', 'Sonic Groove']",P264
meta-llama/Llama-2-7b-hf,calinet_8060,-0.00413397752538458,Super Scope musicians such as,Battle Clash,"['tactical role-playing game', 'Michael Henderson']",P136
meta-llama/Llama-2-7b-hf,calinet_805,-0.0041138247555257594,William Frederic Ritschel was originally from,Nuremberg,"['Sharkia', 'Capestrano', 'Caltagirone']",P19
meta-llama/Llama-2-7b-hf,rome_13336,-0.004078312427736819,"Koerner, Ray & Glover, that was created in",Minneapolis,['London'],P740
meta-llama/Llama-2-7b-hf,rome_432,-0.0040773130021989346,The language of Planet of the Apes was,French,['English'],P364
meta-llama/Llama-2-7b-hf,rome_4911,-0.004054775461554527,The language of The Round Up was,French,['English'],P364
meta-llama/Llama-2-7b-hf,calinet_6521,-0.004037800024377702,Abu Dhabi contains the headquarters of,IPIC,"['Reutlingen', 'Rubin Kazan', 'Mopar']",P159
meta-llama/Llama-2-7b-hf,rome_8223,-0.004001663997769356,Hal Russell plays,trumpet,['piano'],P1303
meta-llama/Llama-2-7b-hf,calinet_12813,-0.003988884507028463,The music label representing Good Shoes is,Brille Records,"['Transgressive Records', 'Sony Music Canada', 'Rhythm Zone', 'Emperor Norton Records', 'Alex Da Kid', 'Delicious Vinyl Records']",P264
meta-llama/Llama-2-7b-hf,calinet_8363,-0.003976331448484416,Dancehall musicians such as,Sister Nancy,"['Greek terracotta figurines', 'Riddle Gawne']",P136
meta-llama/Llama-2-7b-hf,calinet_12832,-0.003975257446654723,"Barrett Strong, which is represented by",Motown,"['Eleven Seven Records', 'Bizaar', 'Federal Records', 'Bobbie Gentry', 'Mel Bay', 'Fence Collective']",P264
meta-llama/Llama-2-7b-hf,calinet_12693,-0.003966450935687682,Motown recording artist,Velvelettes,"['Ariel Pink', 'Rawkus Records', 'K-Dot', 'Projekt', 'Verve Forecast', 'Velour Records', 'Tradition Records', 'Bow Wow', 'W&G', 'Earache Records']",P264
